Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2012-06-20,0.0,0.0,0.0,0.0,17.78,-0.67,0.0,0.0,24140.0
2012-06-19,19.1,19.1,18.0,18.45,18.45,-0.55,32914.0,124.0,34524.0
2012-06-18,21.55,21.92,18.95,19.0,19.0,-2.5,45534.0,560.0,41236.0
2012-06-15,23.1,23.35,21.45,21.48,21.5,-1.45,29941.0,266.0,48500.0
2012-06-14,24.7,25.3,22.9,22.95,22.95,-2.0,33950.0,0.0,52272.0
2012-06-13,23.6,25.65,23.6,24.97,24.95,1.5,36557.0,18.0,57975.0
2012-06-12,24.0,25.0,23.35,23.45,23.45,-1.1,33200.0,190.0,64360.0
2012-06-11,21.2,24.56,21.0,24.55,24.55,2.85,35005.0,645.0,69457.0
2012-06-08,23.6,23.7,21.65,21.71,21.7,-1.35,27738.0,1484.0,75323.0
2012-06-07,22.9,23.5,22.35,23.05,23.05,-0.35,33038.0,2081.0,75979.0
2012-06-06,24.8,25.25,23.35,23.4,23.4,-2.2,34576.0,1377.0,79408.0
2012-06-05,26.8,27.06,25.55,25.58,25.6,-1.35,28328.0,0.0,82058.0
2012-06-04,27.35,28.2,26.45,26.95,26.95,-0.8,35695.0,315.0,85537.0
2012-06-01,27.05,28.45,26.75,27.75,27.75,1.75,43358.0,609.0,94689.0
2012-05-31,25.25,26.95,24.6,25.99,26.0,0.3,42124.0,50.0,99316.0
2012-05-30,23.6,25.71,23.6,25.69,25.7,2.7,33524.0,585.0,102797.0
2012-05-29,23.85,24.4,22.95,23.0,23.0,-1.55,32181.0,882.0,106273.0
2012-05-25,24.4,25.1,24.4,24.55,24.55,0.3,22464.0,1090.0,108065.0
2012-05-24,24.75,26.0,24.25,24.25,24.25,-0.55,36892.0,1798.0,111352.0
2012-05-23,25.75,26.8,24.49,24.81,24.8,-0.15,46471.0,1304.0,118343.0
2012-05-22,23.9,26.05,22.85,24.94,24.95,0.7,49895.0,75.0,121598.0
2012-05-21,27.5,27.8,24.1,24.24,24.25,-3.95,81726.0,5362.0,121865.0
2012-05-18,25.75,28.25,25.48,28.21,28.2,2.0,63568.0,2474.0,133189.0
2012-05-17,24.65,26.21,24.1,26.2,26.2,1.8,50529.0,2070.0,137718.0
2012-05-16,23.45,24.73,23.04,24.4,24.4,0.5,47437.0,718.0,140308.0
2012-05-15,22.5,23.9,22.15,23.89,23.9,0.9,44063.0,1167.0,145519.0
2012-05-14,22.0,23.05,21.95,22.98,23.0,1.4,45342.0,300.0,143373.0
2012-05-11,21.15,21.65,20.73,21.6,21.6,0.75,34162.0,2302.0,133814.0
2012-05-10,21.35,21.4,20.75,20.82,20.85,-1.0,31566.0,811.0,124186.0
2012-05-09,21.6,22.25,21.1,21.85,21.85,0.85,36011.0,1148.0,117511.0
2012-05-08,20.7,22.2,20.7,20.98,21.0,0.15,36090.0,0.0,114392.0
2012-05-07,21.9,21.9,20.55,20.84,20.85,-0.6,25873.0,0.0,106483.0
2012-05-04,20.55,21.45,20.36,21.43,21.45,0.9,31196.0,255.0,103685.0
2012-05-03,19.85,20.62,19.75,20.54,20.55,0.6,23203.0,900.0,95366.0
2012-05-02,20.15,20.5,19.85,19.94,19.95,-0.1,22886.0,439.0,90532.0
2012-05-01,20.4,20.53,19.65,20.05,20.05,-0.45,20390.0,653.0,81973.0
2012-04-30,20.35,20.6,20.12,20.49,20.5,0.35,19619.0,869.0,74818.0
2012-04-27,20.1,20.56,20.0,20.15,20.15,-0.15,20344.0,1563.0,68215.0
2012-04-26,20.9,21.05,20.08,20.29,20.3,-0.5,20711.0,2024.0,62227.0
2012-04-25,21.1,21.5,20.7,20.8,20.8,-1.0,22027.0,1386.0,59756.0
2012-04-24,22.27,22.57,21.75,21.79,21.8,-0.75,17262.0,0.0,55627.0
2012-04-23,22.6,23.1,22.35,22.55,22.55,0.65,21688.0,275.0,52967.0
2012-04-20,22.15,22.25,21.65,21.9,21.9,-0.55,16660.0,235.0,50529.0
2012-04-19,22.37,22.95,21.78,22.43,22.45,0.0,20959.0,26.0,46551.0
2012-04-18,22.15,22.5,21.75,22.45,22.45,0.45,20612.0,81.0,44521.0
2012-04-17,22.56,22.68,21.7,22.15,22.0,-0.95,14488.0,0.0,41966.0
2012-04-16,23.31,23.45,22.45,22.9,22.95,-0.35,12621.0,0.0,40275.0
2012-04-13,22.3,23.37,22.15,23.3,23.3,1.35,8343.0,0.0,38412.0
2012-04-12,23.28,23.77,21.85,21.95,21.95,-1.75,13370.0,0.0,39054.0
2012-04-11,23.17,23.85,22.85,23.7,23.7,-0.1,8660.0,0.0,35477.0
2012-04-10,22.65,24.05,22.4,23.8,23.8,1.2,8675.0,0.0,33379.0
2012-04-09,22.0,22.75,21.8,22.55,22.6,0.95,6636.0,0.0,32430.0
2012-04-05,21.35,21.75,21.05,21.6,21.65,0.4,7847.0,0.0,31607.0
2012-04-04,21.35,21.88,21.05,21.2,21.25,0.35,7097.0,0.0,31173.0
2012-04-03,20.65,21.27,20.45,20.85,20.9,0.25,8762.0,0.0,29621.0
2012-04-02,20.8,20.85,20.15,20.6,20.65,0.0,7896.0,0.0,27205.0
2012-03-30,20.82,21.22,20.4,20.67,20.65,-0.65,7895.0,18.0,25199.0
2012-03-29,21.6,22.1,21.15,21.25,21.3,-0.1,6765.0,0.0,24346.0
2012-03-28,21.2,22.35,20.9,21.3,21.4,0.05,8406.0,0.0,23432.0
2012-03-27,20.6,21.5,20.5,21.25,21.35,0.75,10377.0,0.0,22942.0
2012-03-26,22.25,22.25,20.35,20.55,20.6,-1.75,9146.0,0.0,22132.0
2012-03-23,23.35,23.45,22.05,22.25,22.35,-0.95,7437.0,0.0,21234.0
2012-03-22,23.2,23.65,23.05,23.29,23.3,0.45,5867.0,0.0,19553.0
2012-03-21,23.7,23.7,22.71,22.83,22.85,-0.75,7773.0,0.0,19566.0
2012-03-20,24.6,24.65,23.5,23.55,23.6,-0.35,6017.0,0.0,19328.0
2012-03-19,24.91,25.15,23.9,23.95,23.95,-0.8,5788.0,1.0,18957.0
2012-03-16,24.7,24.95,24.34,24.75,24.75,-0.1,4544.0,0.0,18879.0
2012-03-15,24.95,25.15,24.5,24.9,24.85,-0.2,4278.0,0.0,18801.0
2012-03-14,24.35,25.18,24.1,25.0,25.05,0.7,5964.0,0.0,18808.0
2012-03-13,25.0,25.0,24.2,24.3,24.35,-0.65,4217.0,34.0,19145.0
2012-03-12,25.9,25.9,24.95,25.0,25.0,-0.55,4076.0,0.0,19085.0
2012-03-09,25.85,26.05,25.4,25.45,25.55,-0.45,3752.0,101.0,19358.0
2012-03-08,26.2,26.45,25.89,26.0,26.0,-0.55,3872.0,0.0,19383.0
2012-03-07,27.12,27.2,26.4,26.55,26.55,-0.85,4457.0,60.0,18941.0
2012-03-06,27.05,27.85,27.05,27.4,27.4,0.75,4590.0,75.0,19867.0
2012-03-05,26.75,26.81,26.45,26.65,26.65,0.1,3083.0,98.0,21436.0
2012-03-02,26.1,26.75,26.0,26.55,26.55,0.65,4860.0,0.0,20144.0
2012-03-01,26.4,26.6,25.8,25.9,25.9,-0.6,4890.0,0.0,20182.0
2012-02-29,26.68,26.77,26.0,26.5,26.5,-0.2,6881.0,1700.0,20327.0
2012-02-28,27.05,27.42,26.6,26.7,26.7,-0.45,3667.0,116.0,20479.0
2012-02-27,27.1,27.42,26.6,27.15,27.15,0.4,4018.0,250.0,20383.0
2012-02-24,25.97,26.85,25.9,26.75,26.75,0.65,3876.0,500.0,19976.0
2012-02-23,26.6,26.7,25.7,26.1,26.1,-0.5,5411.0,1096.0,19921.0
2012-02-22,27.15,27.37,26.45,26.6,26.6,-0.55,3044.0,27.0,19458.0
2012-02-21,26.85,27.3,26.6,27.15,27.15,0.3,3290.0,87.0,19793.0
2012-02-17,26.65,27.0,26.28,26.8,26.85,0.2,2832.0,0.0,20070.0
2012-02-16,27.25,27.5,26.35,26.6,26.65,-0.6,2816.0,0.0,20316.0
2012-02-15,26.15,27.3,26.1,27.25,27.25,1.05,3527.0,0.0,20312.0
2012-02-14,25.75,26.97,25.7,26.25,26.2,0.45,3322.0,41.0,20358.0
2012-02-13,26.1,26.1,25.5,25.74,25.75,-0.35,2730.0,144.0,19847.0
2012-02-10,26.08,27.4,25.99,26.15,26.1,0.5,3631.0,29.0,19933.0
2012-02-09,24.7,25.65,24.6,25.65,25.6,0.85,3665.0,0.0,19459.0
2012-02-08,24.5,24.95,24.34,24.7,24.75,0.25,1615.0,101.0,18037.0
2012-02-07,24.65,24.92,24.08,24.5,24.5,-0.1,1974.0,21.0,18026.0
2012-02-06,25.9,25.9,24.5,24.65,24.6,-0.55,2346.0,0.0,17968.0
2012-02-03,25.6,25.6,24.92,25.15,25.15,-0.5,2418.0,0.0,18612.0
2012-02-02,25.85,25.92,25.55,25.7,25.65,-0.35,1304.0,0.0,17943.0
2012-02-01,26.4,26.4,25.74,26.0,26.0,-0.4,1936.0,119.0,19977.0
2012-01-31,25.92,26.5,25.83,26.4,26.4,0.15,2898.0,21.0,19486.0
2012-01-30,26.0,26.3,26.0,26.25,26.25,0.3,2238.0,64.0,16381.0
2012-01-27,26.4,26.59,25.8,25.9,25.95,-0.35,2360.0,0.0,15771.0
2012-01-26,25.9,26.42,25.5,26.35,26.3,0.4,3226.0,102.0,14794.0
2012-01-25,26.31,26.56,25.85,25.85,25.9,-0.3,2752.0,0.0,13047.0
2012-01-24,26.55,26.83,26.1,26.25,26.2,-0.15,1617.0,0.0,12363.0
2012-01-23,26.8,26.9,26.18,26.35,26.35,-0.45,1558.0,21.0,12598.0
2012-01-20,27.4,27.45,26.6,26.8,26.8,-0.45,1511.0,0.0,12092.0
2012-01-19,27.4,27.55,27.05,27.25,27.25,-0.25,1190.0,0.0,11542.0
2012-01-18,27.9,28.16,27.45,27.55,27.5,-0.4,1758.0,68.0,11026.0
2012-01-17,27.05,28.0,27.0,27.85,27.9,0.2,1531.0,0.0,10662.0
