Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2016-10-19,15.75,15.9,15.2,15.2,14.56,-1.12,3939.0,0.0,42501.0
2016-10-18,16.52,16.6,15.4,15.74,15.675,-0.85,86943.0,0.0,45894.0
2016-10-17,16.65,17.1,16.41,16.55,16.525,-0.1,92643.0,0.0,67557.0
2016-10-14,17.0,17.21,15.9,16.65,16.625,-0.4,113757.0,0.0,80826.0
2016-10-13,16.3,17.7,16.28,17.03,17.025,0.7,156300.0,0.0,97561.0
2016-10-12,15.85,16.35,15.54,16.35,16.325,0.5,112712.0,0.0,139580.0
2016-10-11,14.7,16.32,14.6,15.8,15.825,1.15,150148.0,0.0,148690.0
2016-10-10,14.95,15.15,14.55,14.69,14.675,-0.65,76227.0,0.0,175113.0
2016-10-07,15.0,15.58,14.75,15.35,15.325,0.35,121024.0,0.0,184972.0
2016-10-06,15.15,15.47,14.95,15.0,14.975,-0.15,80612.0,0.0,197053.0
2016-10-05,15.37,15.59,15.1,15.15,15.125,-0.2,83033.0,0.0,205947.0
2016-10-04,15.5,16.02,15.1,15.34,15.325,-0.15,143498.0,0.0,210420.0
2016-10-03,15.8,16.0,15.4,15.49,15.475,-0.3,91366.0,865.0,221669.0
2016-09-30,15.95,16.75,15.35,15.8,15.775,-0.15,131550.0,400.0,229959.0
2016-09-29,15.25,17.05,15.05,15.94,15.925,0.7,202576.0,0.0,236822.0
2016-09-28,15.5,15.93,15.2,15.25,15.225,-0.3,109244.0,0.0,241365.0
2016-09-27,16.3,16.55,15.3,15.53,15.525,-0.75,122027.0,0.0,244412.0
2016-09-26,15.4,16.7,15.3,16.28,16.275,0.7,120027.0,0.0,246800.0
2016-09-23,15.35,15.6,15.2,15.55,15.575,0.25,125469.0,583.0,252203.0
2016-09-22,16.0,16.0,15.25,15.3,15.325,-0.75,151180.0,495.0,263673.0
2016-09-21,17.4,17.5,15.75,16.08,16.075,-1.35,185573.0,580.0,254391.0
2016-09-20,17.15,17.48,16.85,17.42,17.425,0.3,138674.0,0.0,239900.0
2016-09-19,17.4,17.7,16.85,17.15,17.125,-0.4,141448.0,0.0,223880.0
2016-09-16,18.2,18.7,17.5,17.55,17.525,-0.7,130459.0,0.0,204945.0
2016-09-15,18.88,19.05,17.75,18.23,18.225,-0.65,132515.0,0.0,200293.0
2016-09-14,18.35,18.98,17.73,18.88,18.875,0.55,148412.0,0.0,192682.0
2016-09-13,16.9,19.17,16.9,18.34,18.325,1.4,278293.0,1664.0,193470.0
2016-09-12,18.1,18.55,16.58,16.93,16.925,-0.95,178894.0,0.0,197691.0
2016-09-09,15.91,18.2,15.85,17.9,17.875,1.95,218620.0,0.0,194418.0
2016-09-08,15.78,16.0,15.65,15.95,15.925,0.15,65171.0,0.0,190888.0
2016-09-07,15.9,16.01,15.7,15.76,15.775,-0.1,59229.0,0.0,180507.0
2016-09-06,16.32,16.35,15.85,15.9,15.875,-0.5,61017.0,0.0,172160.0
2016-09-02,16.65,16.85,16.25,16.36,16.375,-0.3,72144.0,0.0,159174.0
2016-09-01,16.75,17.08,16.52,16.65,16.675,-0.05,72947.0,0.0,149985.0
2016-08-31,16.75,17.15,16.7,16.72,16.725,-0.05,62246.0,0.0,141116.0
2016-08-30,16.8,16.95,16.65,16.75,16.775,-0.05,52451.0,0.0,135872.0
2016-08-29,17.03,17.12,16.7,16.8,16.825,-0.2,51480.0,0.0,132503.0
2016-08-26,16.9,17.45,16.5,17.02,17.025,0.1,82572.0,0.0,125277.0
2016-08-25,17.1,17.28,16.85,16.95,16.925,-0.2,61606.0,0.0,120001.0
2016-08-24,16.86,17.25,16.8,17.1,17.125,0.25,62239.0,0.0,115112.0
2016-08-23,16.8,16.9,16.55,16.86,16.875,0.1,50876.0,0.0,108821.0
2016-08-22,16.7,16.97,16.63,16.76,16.775,0.1,59072.0,0.0,115606.0
2016-08-19,16.55,16.85,16.5,16.7,16.675,0.1,43287.0,0.0,97270.0
2016-08-18,16.7,16.88,16.5,16.57,16.575,-0.1,43854.0,0.0,93085.0
2016-08-17,16.95,17.3,16.6,16.65,16.675,-0.3,63021.0,0.0,88533.0
2016-08-16,16.55,17.0,16.5,16.97,16.975,0.45,27447.0,0.0,84774.0
2016-08-15,16.7,16.7,16.35,16.53,16.525,-0.2,27608.0,0.0,80632.0
2016-08-12,16.77,17.03,16.6,16.7,16.725,-0.05,31397.0,0.0,75011.0
2016-08-11,16.84,16.9,16.45,16.85,16.775,-0.05,23485.0,0.0,68379.0
2016-08-10,16.7,17.09,16.5,16.82,16.825,0.15,26704.0,0.0,64357.0
2016-08-09,17.0,17.09,16.45,16.7,16.675,-0.32,30653.0,0.0,62605.0
2016-08-08,17.25,17.31,16.98,17.02,17.0,-0.28,16971.0,0.0,59447.0
2016-08-05,17.7,17.77,17.15,17.25,17.275,-0.45,20407.0,0.0,60348.0
2016-08-04,18.0,18.1,17.65,17.75,17.725,-0.28,19343.0,0.0,55962.0
2016-08-03,18.25,18.6,17.99,18.02,18.0,-0.28,20879.0,0.0,54491.0
2016-08-02,17.85,18.67,17.75,18.29,18.275,0.4,23821.0,0.0,53625.0
2016-08-01,18.0,18.21,17.7,17.88,17.875,-0.15,25896.0,0.0,53293.0
2016-07-29,18.38,18.56,18.0,18.05,18.025,-0.35,18839.0,0.0,50965.0
2016-07-28,18.63,18.89,18.35,18.38,18.375,-0.3,15714.0,0.0,48416.0
2016-07-27,18.8,19.05,18.56,18.65,18.675,-0.1,15990.0,0.0,45623.0
2016-07-26,18.82,19.1,18.65,18.77,18.775,-0.05,16388.0,0.0,43980.0
2016-07-25,18.75,19.15,18.6,18.8,18.825,0.05,16112.0,0.0,42242.0
2016-07-22,18.97,19.01,18.5,18.79,18.775,-0.22,17541.0,0.0,40955.0
2016-07-21,18.45,19.08,18.4,19.01,19.0,0.52,19835.0,0.0,39149.0
2016-07-20,18.53,18.65,18.32,18.47,18.475,-0.05,14869.0,0.0,36965.0
2016-07-19,18.5,18.75,18.35,18.54,18.525,0.1,12473.0,0.0,34203.0
2016-07-18,18.6,18.8,18.4,18.4,18.425,-0.3,13064.0,0.0,34055.0
2016-07-15,18.45,18.9,18.45,18.7,18.725,0.2,9562.0,0.0,31262.0
2016-07-14,18.65,18.67,18.2,18.5,18.525,-0.1,10402.0,0.0,30419.0
2016-07-13,18.69,18.85,18.55,18.6,18.625,-0.1,8609.0,0.0,29355.0
2016-07-12,19.05,19.1,18.7,18.72,18.725,-0.3,7882.0,0.0,28708.0
2016-07-11,19.11,19.15,18.75,19.0,19.025,-0.12,7273.0,0.0,28069.0
2016-07-08,19.63,19.82,18.9,19.1,19.15,-0.48,11093.0,0.0,27898.0
2016-07-07,19.78,20.15,19.52,19.6,19.625,-0.1,6989.0,0.0,27870.0
2016-07-06,19.96,20.5,19.6,19.72,19.725,-0.25,9546.0,0.0,27588.0
2016-07-05,19.84,20.54,19.59,19.95,19.975,0.05,10161.0,0.0,26735.0
2016-07-01,19.9,20.2,19.68,19.9,19.925,0.15,10888.0,0.0,25553.0
2016-06-30,20.01,20.25,19.75,19.8,19.775,-0.15,8561.0,0.0,23972.0
2016-06-29,20.65,20.65,19.93,19.94,19.925,-0.6,9365.0,0.0,23653.0
2016-06-28,22.65,22.69,20.5,20.53,20.525,-2.38,11399.0,0.0,24822.0
2016-06-27,22.27,22.98,21.55,22.9,22.9,0.9,18071.0,0.0,25671.0
2016-06-24,18.9,24.4,18.7,22.03,22.0,3.02,24275.0,0.0,24823.0
2016-06-23,20.25,20.29,18.92,19.0,18.975,-1.28,10745.0,0.0,25067.0
2016-06-22,20.26,20.5,19.83,20.2,20.25,-0.02,12824.0,388.0,25152.0
2016-06-21,20.32,20.5,19.87,20.28,20.275,-0.05,10410.0,0.0,23722.0
2016-06-20,21.1,21.1,20.08,20.32,20.325,-0.9,10119.0,0.0,24038.0
2016-06-17,21.2,21.36,20.85,21.23,21.225,0.1,9378.0,23.0,24375.0
2016-06-16,21.47,22.58,20.95,21.1,21.125,-0.35,17666.0,0.0,24875.0
2016-06-15,21.66,22.01,21.02,21.45,21.475,-0.25,16815.0,0.0,25183.0
2016-06-14,22.05,22.5,21.45,21.75,21.725,-0.3,15890.0,0.0,24256.0
2016-06-13,20.81,22.05,20.81,22.0,22.025,1.3,14150.0,0.0,24424.0
