Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2016-12-21,11.5,11.6,11.3,11.45,11.15,-0.42,3097.0,0.0,49121.0
2016-12-20,12.15,12.2,11.4,11.55,11.575,-0.55,98531.0,3000.0,51802.0
2016-12-19,12.7,12.85,12.0,12.15,12.125,-0.6,90871.0,3000.0,74032.0
2016-12-16,13.1,13.2,12.65,12.74,12.725,-0.3,106529.0,0.0,85986.0
2016-12-15,13.45,13.6,13.0,13.02,13.025,-0.4,109630.0,0.0,102651.0
2016-12-14,13.3,13.65,12.84,13.43,13.425,0.15,148067.0,0.0,118237.0
2016-12-13,13.4,13.72,13.17,13.3,13.275,-0.15,104383.0,0.0,135742.0
2016-12-12,13.05,13.5,12.85,13.45,13.425,0.4,77661.0,0.0,146855.0
2016-12-09,13.4,13.8,13.0,13.05,13.025,-0.4,79585.0,0.0,153392.0
2016-12-08,13.32,13.91,13.05,13.43,13.425,0.1,130431.0,0.0,155791.0
2016-12-07,13.15,13.45,12.75,13.3,13.325,0.2,111357.0,0.0,166815.0
2016-12-06,13.55,13.75,13.05,13.1,13.125,-0.4,91849.0,0.0,172229.0
2016-12-05,15.35,15.71,13.5,13.5,13.525,-1.55,138491.0,1664.0,171397.0
2016-12-02,15.05,15.36,14.5,15.09,15.075,0.05,97032.0,0.0,173962.0
2016-12-01,14.5,15.4,14.25,15.05,15.025,0.5,126110.0,0.0,181309.0
2016-11-30,14.3,14.51,14.05,14.51,14.525,0.25,95391.0,0.0,195629.0
2016-11-29,14.48,14.65,14.09,14.3,14.275,-0.15,61103.0,0.0,200760.0
2016-11-28,14.3,14.75,14.3,14.44,14.425,0.1,87157.0,1288.0,202315.0
2016-11-25,14.4,14.53,14.25,14.31,14.325,-0.1,43879.0,0.0,207470.0
2016-11-23,14.45,14.7,14.3,14.45,14.425,0.0,72812.0,0.0,211933.0
2016-11-22,14.45,14.75,14.2,14.45,14.425,-0.05,98692.0,0.0,207890.0
2016-11-21,14.95,15.06,14.25,14.45,14.475,-0.5,80002.0,0.0,212131.0
2016-11-18,15.05,15.45,14.9,14.95,14.975,-0.05,99475.0,0.0,216141.0
2016-11-17,15.6,15.65,15.0,15.03,15.025,-0.55,110663.0,0.0,218031.0
2016-11-16,15.3,15.8,15.25,15.6,15.575,0.3,128952.0,600.0,227608.0
2016-11-15,16.05,16.15,15.27,15.3,15.275,-0.7,156162.0,0.0,247897.0
2016-11-14,16.15,16.7,15.7,15.98,15.975,-0.15,117981.0,0.0,220135.0
2016-11-11,16.3,16.98,15.93,16.11,16.125,-0.15,125010.0,0.0,209168.0
2016-11-10,15.75,16.98,15.3,16.27,16.275,0.55,206857.0,0.0,203293.0
2016-11-09,16.55,21.25,15.68,15.73,15.725,-0.85,234595.0,0.0,186776.0
2016-11-08,16.6,17.1,16.25,16.6,16.575,0.0,129327.0,0.0,175562.0
2016-11-07,17.9,18.1,16.53,16.58,16.575,-2.4,128517.0,0.0,166108.0
2016-11-04,19.0,19.05,18.34,18.98,18.975,-0.05,130301.0,0.0,156755.0
2016-11-03,18.2,19.1,17.85,19.01,19.025,0.8,113459.0,1089.0,155814.0
2016-11-02,17.85,18.25,17.67,18.25,18.225,0.35,99708.0,989.0,144670.0
