Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2012-09-19,0.0,0.0,0.0,0.0,14.03,-0.27,0.0,0.0,34937.0
2012-09-18,14.95,15.1,14.25,14.29,14.3,-0.7,36887.0,34.0,42629.0
2012-09-17,15.75,15.75,14.95,15.0,15.0,-0.75,34553.0,219.0,53660.0
2012-09-14,14.7,15.76,14.25,15.75,15.75,0.85,42279.0,565.0,64160.0
2012-09-13,16.05,16.27,14.35,14.91,14.9,-0.9,63251.0,0.0,76629.0
2012-09-12,16.3,16.65,15.75,15.81,15.8,-0.8,40723.0,162.0,82331.0
2012-09-11,16.15,16.65,15.7,16.61,16.6,0.1,51512.0,184.0,91813.0
2012-09-10,15.25,16.54,14.9,16.53,16.5,1.4,45471.0,401.0,102305.0
2012-09-07,16.0,16.1,15.05,15.1,15.1,-1.0,44026.0,352.0,110135.0
2012-09-06,18.0,18.1,16.05,16.1,16.1,-2.05,51533.0,981.0,115633.0
2012-09-05,18.9,18.9,18.1,18.14,18.15,-0.5,33550.0,60.0,116431.0
2012-09-04,18.95,19.45,18.6,18.65,18.65,-0.3,37162.0,151.0,122531.0
2012-08-31,19.4,19.77,18.75,18.95,18.95,-0.75,38773.0,471.0,133149.0
2012-08-30,19.5,19.85,19.35,19.7,19.7,0.45,31436.0,20.0,140775.0
2012-08-29,18.9,19.4,18.65,19.25,19.25,0.25,30872.0,381.0,148307.0
2012-08-28,18.8,19.13,18.65,19.0,19.0,0.2,28512.0,1284.0,154816.0
2012-08-27,18.45,18.85,18.2,18.8,18.8,0.25,28895.0,726.0,162722.0
2012-08-24,19.45,19.65,18.35,18.55,18.55,-0.75,39120.0,845.0,171495.0
2012-08-23,19.0,19.65,18.8,19.29,19.3,0.3,39307.0,1319.0,175535.0
2012-08-22,18.9,19.35,18.75,18.96,19.0,0.25,42837.0,3440.0,180003.0
2012-08-21,18.25,19.0,18.0,18.73,18.75,0.5,47173.0,5914.0,184949.0
2012-08-20,18.2,18.8,18.2,18.22,18.25,0.05,29813.0,4566.0,172757.0
2012-08-17,18.7,18.86,18.12,18.17,18.2,-0.55,33479.0,3358.0,164170.0
2012-08-16,18.95,19.35,18.65,18.75,18.75,-0.25,29201.0,1669.0,150127.0
2012-08-15,19.15,19.2,18.6,18.97,19.0,0.0,20360.0,1191.0,141789.0
2012-08-14,18.2,19.05,17.9,18.98,19.0,0.75,32853.0,1181.0,136038.0
2012-08-13,18.55,18.55,18.0,18.22,18.25,-0.3,27899.0,1735.0,128532.0
2012-08-10,18.85,19.05,18.4,18.53,18.55,-0.1,20313.0,1534.0,119389.0
2012-08-09,19.0,19.15,18.5,18.63,18.65,-0.25,22350.0,1416.0,113845.0
2012-08-08,19.75,19.83,18.75,18.87,18.9,-0.8,23730.0,746.0,106616.0
2012-08-07,18.9,19.7,18.7,19.7,19.7,0.7,26346.0,640.0,100482.0
2012-08-06,19.1,19.35,18.85,18.97,19.0,-0.4,23071.0,690.0,95558.0
2012-08-03,20.2,20.45,19.35,19.36,19.4,-1.3,26492.0,670.0,88271.0
2012-08-02,21.05,22.07,20.6,20.68,20.7,-0.65,26374.0,0.0,82711.0
2012-08-01,21.4,21.6,20.9,21.32,21.35,-0.3,20068.0,0.0,78194.0
2012-07-31,21.05,21.75,20.95,21.62,21.65,0.4,18730.0,241.0,72239.0
2012-07-30,20.7,21.25,20.35,21.22,21.25,0.6,20693.0,292.0,69746.0
2012-07-27,20.75,20.9,20.28,20.65,20.65,-0.25,21362.0,524.0,64596.0
2012-07-26,21.72,21.75,20.8,20.9,20.9,-1.55,23551.0,288.0,63196.0
2012-07-25,22.8,23.4,22.2,22.42,22.45,-0.75,20908.0,104.0,60891.0
2012-07-24,22.35,23.45,21.9,23.16,23.2,0.9,27053.0,250.0,60699.0
2012-07-23,21.95,22.85,21.8,22.26,22.3,1.35,24390.0,283.0,59422.0
2012-07-20,20.41,21.23,20.4,20.91,20.95,0.8,23790.0,355.0,57715.0
2012-07-19,20.4,20.76,20.05,20.11,20.15,-0.45,19783.0,88.0,53386.0
2012-07-18,20.75,20.75,20.2,20.59,20.6,0.05,20546.0,33.0,49694.0
2012-07-17,21.1,21.32,20.25,20.53,20.55,-0.75,18265.0,0.0,45041.0
2012-07-16,21.55,21.65,21.05,21.28,21.3,-0.15,13486.0,0.0,40928.0
2012-07-13,22.25,22.3,21.25,21.43,21.45,-1.0,11304.0,0.0,37709.0
2012-07-12,22.5,23.0,22.0,22.43,22.45,0.2,11669.0,0.0,37471.0
2012-07-11,22.5,22.92,21.98,22.24,22.25,-0.45,12051.0,0.0,37341.0
2012-07-10,22.0,22.91,21.8,22.67,22.7,0.5,8367.0,0.0,35836.0
2012-07-09,22.5,22.8,22.05,22.17,22.2,-0.1,7700.0,0.0,35970.0
2012-07-06,22.8,23.3,22.25,22.27,22.3,-0.4,5695.0,0.0,34735.0
2012-07-05,22.05,22.95,22.04,22.67,22.7,0.7,10850.0,0.0,34623.0
2012-07-03,22.6,22.65,21.95,21.97,22.0,-0.6,7094.0,0.0,34580.0
2012-07-02,23.15,23.5,22.5,22.58,22.6,-1.05,9713.0,0.0,33495.0
2012-06-29,24.0,24.07,23.45,23.62,23.65,-1.1,5802.0,0.0,32723.0
2012-06-28,25.1,25.82,24.6,24.72,24.75,-0.35,7006.0,0.0,32161.0
2012-06-27,24.95,25.34,24.75,25.07,25.1,-0.1,5042.0,0.0,30907.0
2012-06-26,25.6,26.0,25.0,25.18,25.2,-0.5,6223.0,0.0,30902.0
