Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2015-01-21,20.2,20.65,19.95,20.6,20.97,0.8,1081.0,0.0,31981.0
2015-01-20,20.7,21.14,19.5,20.15,20.175,-0.45,73761.0,0.0,33981.0
2015-01-16,21.45,22.35,20.5,20.65,20.625,-0.85,79540.0,0.0,53142.0
2015-01-15,20.6,21.75,19.79,21.5,21.475,0.9,111498.0,0.0,60878.0
2015-01-14,20.15,21.93,19.97,20.6,20.575,0.4,129626.0,0.0,75137.0
2015-01-13,19.5,20.83,18.4,20.2,20.175,0.6,108144.0,441.0,76641.0
2015-01-12,18.5,20.0,17.98,19.6,19.575,0.95,92520.0,0.0,83303.0
2015-01-09,17.7,18.7,17.25,18.65,18.625,0.95,102147.0,561.0,88622.0
2015-01-08,18.9,18.9,17.5,17.7,17.675,-1.18,86495.0,0.0,89742.0
2015-01-07,19.8,19.8,18.64,18.83,18.85,-1.02,97060.0,0.0,94806.0
2015-01-06,19.05,20.55,18.7,19.85,19.875,0.75,139001.0,0.0,97339.0
2015-01-05,17.85,19.55,17.55,19.11,19.125,1.3,115804.0,0.0,104245.0
2015-01-02,17.85,18.9,17.07,17.85,17.825,-0.2,111324.0,0.0,111105.0
2014-12-31,16.45,18.42,16.25,18.05,18.025,1.6,91696.0,0.0,115485.0
2014-12-30,16.05,16.65,15.95,16.45,16.425,0.35,52181.0,1091.0,127058.0
2014-12-29,15.8,16.45,15.8,16.1,16.075,0.25,50974.0,1902.0,135334.0
2014-12-26,16.2,16.25,15.8,15.85,15.825,-0.4,36732.0,0.0,138152.0
2014-12-24,15.95,16.25,15.8,16.2,16.225,0.3,34268.0,0.0,143455.0
2014-12-23,16.35,16.5,15.9,15.95,15.925,-0.5,64152.0,466.0,150876.0
2014-12-22,16.55,16.7,16.0,16.4,16.425,-0.12,73601.0,0.0,139803.0
2014-12-19,17.15,17.29,16.35,16.55,16.55,-0.65,120849.0,0.0,143352.0
