Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2010-07-21,0.0,0.0,0.0,0.0,23.79,-0.61,0.0,0.0,15670.0
2010-07-20,27.6,27.8,24.4,24.4,24.4,-2.4,7938.0,0.0,17605.0
2010-07-19,28.05,28.05,26.25,26.8,26.8,-1.3,5515.0,0.0,17582.0
2010-07-16,27.0,29.45,26.8,28.1,28.1,1.6,5149.0,22.0,18697.0
2010-07-15,26.45,28.55,26.25,26.5,26.5,-0.25,3963.0,0.0,18973.0
2010-07-14,26.3,27.45,26.03,26.75,26.75,0.95,4323.0,0.0,19553.0
2010-07-13,25.2,25.85,24.85,25.85,25.8,-0.05,3237.0,0.0,19337.0
2010-07-12,26.6,26.85,25.8,25.85,25.85,-0.7,4885.0,0.0,19751.0
2010-07-09,27.25,27.35,26.3,26.55,26.55,-0.5,4044.0,0.0,23564.0
2010-07-08,27.05,27.95,26.75,27.05,27.05,-0.55,5853.0,0.0,23563.0
2010-07-07,29.55,29.55,27.55,27.65,27.6,-2.2,6845.0,1.0,22825.0
2010-07-06,30.1,31.05,28.85,29.8,29.8,-2.25,5993.0,24.0,23319.0
2010-07-02,32.65,32.95,31.4,32.05,32.05,-1.3,4965.0,0.0,23355.0
2010-07-01,33.6,35.9,33.0,33.35,33.35,-0.55,8057.0,0.0,24314.0
2010-06-30,33.7,34.1,32.0,33.9,33.9,0.4,7258.0,0.0,25563.0
2010-06-29,31.65,34.5,31.65,33.5,33.5,3.35,10606.0,0.0,28096.0
2010-06-28,29.45,30.65,29.4,30.15,30.15,0.4,3617.0,0.0,27477.0
2010-06-25,30.45,31.0,29.7,29.75,29.75,-0.9,5013.0,0.0,28203.0
2010-06-24,29.0,31.0,28.9,30.65,30.65,1.9,6030.0,0.0,28606.0
2010-06-23,28.3,29.85,28.05,28.8,28.75,0.35,5404.0,0.0,27721.0
2010-06-22,27.1,28.7,27.0,28.4,28.4,1.3,5577.0,0.0,27495.0
2010-06-21,25.75,27.45,25.6,27.1,27.1,0.25,4701.0,0.0,27425.0
2010-06-18,27.25,27.35,26.35,26.85,26.85,-0.45,5774.0,0.0,27048.0
2010-06-17,27.25,28.6,27.2,27.25,27.3,-0.5,8447.0,0.0,27031.0
2010-06-16,28.7,28.8,27.8,27.8,27.8,-0.75,5478.0,0.0,26833.0
2010-06-15,29.55,29.8,28.5,28.5,28.55,-1.75,9770.0,0.0,29370.0
2010-06-14,30.0,30.3,29.2,30.25,30.3,-0.6,6104.0,0.0,28455.0
2010-06-11,32.25,32.25,30.65,30.85,30.9,-0.65,3742.0,12.0,27905.0
2010-06-10,31.85,32.15,31.25,31.5,31.55,-1.8,4583.0,0.0,27055.0
2010-06-09,32.2,33.4,31.25,33.3,33.35,0.4,4363.0,0.0,26684.0
2010-06-08,33.8,34.3,32.75,32.9,32.95,-1.15,4272.0,0.0,26695.0
2010-06-07,32.55,34.3,32.15,34.1,34.1,1.3,3679.0,0.0,26018.0
2010-06-04,32.15,33.05,31.45,32.75,32.8,2.1,3849.0,0.0,26082.0
2010-06-03,30.65,31.2,30.3,30.7,30.7,-0.3,2747.0,0.0,25689.0
2010-06-02,32.1,32.5,30.85,31.0,31.0,-1.65,3240.0,0.0,25235.0
2010-06-01,32.05,32.75,30.8,32.6,32.65,1.35,2888.0,0.0,24640.0
2010-05-28,30.4,31.4,30.3,31.25,31.3,0.35,3994.0,0.0,24017.0
2010-05-27,31.0,31.45,30.45,30.95,30.95,-2.35,5197.0,162.0,23125.0
2010-05-26,32.65,33.35,31.1,33.3,33.3,-0.8,4168.0,0.0,21890.0
2010-05-25,37.55,37.55,33.55,34.1,34.1,-1.0,6880.0,0.0,21126.0
2010-05-24,35.5,35.5,33.6,35.05,35.1,-0.6,4623.0,45.0,19566.0
2010-05-21,36.95,37.21,33.95,35.65,35.7,0.0,4752.0,60.0,18875.0
2010-05-20,33.5,38.0,33.5,35.65,35.7,3.65,6092.0,62.0,18994.0
2010-05-19,31.4,32.6,30.7,32.0,32.05,1.15,4142.0,0.0,17296.0
2010-05-18,27.85,30.9,27.6,30.9,30.9,1.7,1428.0,0.0,15087.0
2010-05-17,28.45,30.0,28.35,29.2,29.2,0.45,1200.0,0.0,14581.0
2010-05-14,27.05,29.3,27.05,28.8,28.75,2.0,1370.0,0.0,14258.0
2010-05-13,26.5,26.9,26.07,26.8,26.75,0.35,1086.0,0.0,13977.0
2010-05-12,27.2,27.3,26.25,26.4,26.4,-1.2,1639.0,0.0,13850.0
2010-05-11,28.5,28.55,27.05,27.6,27.6,-0.25,1092.0,0.0,13316.0
2010-05-10,26.45,31.0,25.75,27.9,27.85,-3.05,1517.0,0.0,13324.0
2010-05-07,29.3,31.75,29.0,30.85,30.9,1.6,2728.0,0.0,13533.0
2010-05-06,26.95,32.2,26.23,29.2,29.3,2.9,2563.0,0.0,12721.0
2010-05-05,26.05,26.9,25.15,26.35,26.4,0.8,3197.0,0.0,12078.0
2010-05-04,24.5,25.75,24.5,25.55,25.6,1.7,1478.0,0.0,10564.0
2010-05-03,23.87,23.97,23.63,23.9,23.9,-0.2,708.0,0.0,10179.0
2010-04-30,23.17,24.3,23.1,24.1,24.1,1.05,1067.0,0.0,9927.0
2010-04-29,23.15,23.35,22.8,23.05,23.05,-0.45,694.0,0.0,9500.0
2010-04-28,23.1,23.66,23.05,23.45,23.5,-0.15,994.0,0.0,9225.0
