Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2015-04-15,13.65,13.75,13.2,13.25,13.81,0.24,1910.0,0.0,28583.0
2015-04-14,14.25,14.63,13.55,13.55,13.575,-0.75,87261.0,0.0,37854.0
2015-04-13,13.4,14.5,13.15,14.35,14.325,0.9,111702.0,302.0,48940.0
2015-04-10,14.1,14.15,13.4,13.4,13.425,-0.65,81269.0,0.0,78782.0
2015-04-09,14.8,15.15,14.05,14.1,14.075,-0.75,75579.0,153.0,95603.0
2015-04-08,15.3,15.43,14.8,14.8,14.825,-0.45,73901.0,212.0,106281.0
2015-04-07,15.3,15.4,15.0,15.25,15.275,0.0,58140.0,652.0,115958.0
2015-04-06,16.2,16.25,15.15,15.3,15.275,15.28,60095.0,0.0,123388.0
2015-04-02,16.05,16.31,15.6,15.65,15.625,-0.4,57548.0,0.0,128670.0
2015-04-01,16.3,16.99,16.0,16.05,16.025,-0.25,80527.0,0.0,129699.0
2015-03-31,15.8,16.35,15.73,16.3,16.275,0.5,61012.0,0.0,134171.0
2015-03-30,16.25,16.4,15.6,15.8,15.775,-0.45,61125.0,0.0,139354.0
2015-03-27,16.5,16.8,16.2,16.25,16.225,-0.25,62065.0,0.0,140781.0
2015-03-26,16.6,17.45,16.45,16.5,16.475,-0.1,107415.0,1048.0,146117.0
2015-03-25,15.85,16.73,15.7,16.6,16.575,0.7,98477.0,0.0,156333.0
2015-03-24,16.05,16.1,15.55,15.85,15.875,-0.2,90560.0,353.0,166366.0
2015-03-23,16.15,16.37,15.75,16.1,16.075,-0.1,60684.0,1610.0,165725.0
2015-03-20,16.55,16.7,15.45,16.15,16.175,-0.35,110429.0,1085.0,164417.0
2015-03-19,16.55,17.05,16.45,16.55,16.525,0.0,77054.0,328.0,158701.0
2015-03-18,17.35,17.65,16.4,16.5,16.525,-0.85,113323.0,563.0,165714.0
2015-03-17,17.45,17.8,17.25,17.4,17.375,-0.1,66779.0,0.0,169524.0
2015-03-16,17.83,17.99,17.2,17.45,17.475,-0.4,72205.0,0.0,160382.0
2015-03-13,17.45,18.25,17.28,17.9,17.875,0.45,72785.0,0.0,142228.0
2015-03-12,18.5,18.53,17.4,17.45,17.425,-1.1,68215.0,0.0,141708.0
2015-03-11,18.35,18.62,17.9,18.55,18.525,0.15,61295.0,0.0,130336.0
2015-03-10,17.55,18.4,17.5,18.4,18.375,0.8,74313.0,0.0,128195.0
2015-03-09,17.7,17.79,17.4,17.6,17.575,-0.2,43681.0,369.0,125804.0
2015-03-06,17.05,17.88,17.0,17.8,17.775,0.7,75669.0,0.0,114474.0
2015-03-05,17.34,17.42,17.05,17.05,17.075,-0.25,46077.0,0.0,109923.0
2015-03-04,17.3,17.83,17.25,17.35,17.325,0.0,48894.0,0.0,100223.0
2015-03-03,16.95,17.58,16.93,17.3,17.325,0.35,49244.0,744.0,94451.0
2015-03-02,17.35,17.49,16.95,16.95,16.975,-0.4,40337.0,864.0,90036.0
2015-02-27,17.41,17.63,17.2,17.4,17.375,-0.1,36448.0,233.0,77795.0
2015-02-26,17.65,17.9,17.2,17.45,17.475,-0.2,38860.0,0.0,72023.0
2015-02-25,17.35,17.7,16.89,17.65,17.675,0.35,52971.0,925.0,64976.0
2015-02-24,17.98,18.07,17.25,17.3,17.325,-0.65,39446.0,304.0,59029.0
2015-02-23,17.85,18.15,17.85,18.0,17.975,0.12,19806.0,0.0,52221.0
2015-02-20,18.5,18.83,17.75,17.85,17.85,-0.68,43280.0,0.0,55294.0
2015-02-19,18.6,18.87,18.4,18.5,18.525,-0.08,28773.0,0.0,49829.0
2015-02-18,18.75,18.88,18.48,18.6,18.6,-0.12,31588.0,0.0,47121.0
2015-02-17,18.55,18.89,18.43,18.75,18.725,0.2,22312.0,0.0,43383.0
2015-02-13,18.75,18.93,18.4,18.5,18.525,-0.2,18943.0,0.0,38196.0
2015-02-12,19.5,19.7,18.7,18.75,18.725,-0.75,22292.0,0.0,38069.0
2015-02-11,19.55,19.97,19.45,19.48,19.475,-0.08,12955.0,0.0,37399.0
2015-02-10,20.19,20.22,19.51,19.52,19.55,-0.62,12260.0,0.0,36480.0
2015-02-09,19.95,20.43,19.93,20.15,20.175,0.38,11028.0,0.0,36943.0
2015-02-06,19.45,20.33,19.02,19.8,19.8,0.38,24759.0,0.0,35974.0
2015-02-05,20.03,20.22,19.3,19.44,19.425,-0.6,15209.0,0.0,35010.0
2015-02-04,19.38,20.05,19.27,20.05,20.025,0.65,16583.0,0.0,34036.0
2015-02-03,19.8,20.1,19.35,19.4,19.375,-0.4,19210.0,0.0,33986.0
2015-02-02,20.3,20.84,19.73,19.75,19.775,-0.52,23676.0,0.0,32816.0
2015-01-30,19.15,20.7,19.13,20.29,20.3,1.12,20602.0,0.0,32748.0
2015-01-29,20.25,20.35,19.1,19.16,19.175,-1.1,17959.0,0.0,31304.0
2015-01-28,18.5,20.31,18.28,20.3,20.275,1.75,15308.0,0.0,30909.0
2015-01-27,18.2,19.08,18.1,18.5,18.525,0.35,14965.0,69.0,31157.0
2015-01-26,19.0,19.43,18.13,18.16,18.175,-0.7,14818.0,0.0,30493.0
2015-01-23,18.6,18.99,18.4,18.9,18.875,0.3,12079.0,0.0,31427.0
2015-01-22,19.4,19.58,18.52,18.6,18.575,-0.75,19768.0,0.0,32794.0
2015-01-21,20.15,20.53,19.3,19.3,19.325,-0.8,20051.0,0.0,33581.0
2015-01-20,20.2,20.61,19.62,20.1,20.125,0.05,19897.0,0.0,34361.0
2015-01-16,20.35,20.75,19.89,20.1,20.075,-0.25,12421.0,0.0,32615.0
2015-01-15,19.7,20.36,19.35,20.35,20.325,0.6,12484.0,0.0,32219.0
2015-01-14,19.72,20.38,19.65,19.7,19.725,0.0,21952.0,0.0,31474.0
2015-01-13,19.5,20.02,18.97,19.7,19.725,0.25,20535.0,0.0,29675.0
2015-01-12,19.0,19.79,18.72,19.45,19.475,0.38,16712.0,0.0,28413.0
2015-01-09,18.3,19.1,18.13,19.1,19.1,0.82,15286.0,0.0,29064.0
2015-01-08,19.05,19.05,18.2,18.25,18.275,-0.82,13647.0,27.0,27631.0
2015-01-07,19.8,19.85,19.02,19.1,19.1,-0.72,13428.0,0.0,26272.0
2015-01-06,19.6,20.2,19.31,19.8,19.825,0.25,22344.0,0.0,26843.0
2015-01-05,18.85,19.73,18.65,19.6,19.575,0.8,15942.0,0.0,26499.0
2015-01-02,18.6,19.23,18.23,18.75,18.775,0.15,15512.0,0.0,25925.0
2014-12-31,17.82,18.91,17.7,18.6,18.625,0.8,9499.0,0.0,26350.0
2014-12-30,17.62,18.1,17.6,17.8,17.825,0.2,9050.0,0.0,25520.0
2014-12-29,17.6,17.88,17.55,17.6,17.625,0.05,5872.0,0.0,27409.0
2014-12-26,17.83,17.9,17.55,17.6,17.575,-0.25,5206.0,0.0,27249.0
2014-12-24,17.72,17.93,17.63,17.84,17.825,0.1,4000.0,0.0,27352.0
2014-12-23,17.75,17.97,17.52,17.74,17.725,-0.05,7000.0,0.0,26921.0
2014-12-22,17.93,17.97,17.58,17.75,17.775,-0.12,6448.0,0.0,26572.0
2014-12-19,18.13,18.3,17.81,17.9,17.9,-0.25,15147.0,0.0,26035.0
2014-12-18,18.65,18.7,18.0,18.13,18.15,-0.55,15853.0,0.0,24959.0
2014-12-17,20.27,20.35,18.55,18.7,18.7,-1.55,23738.0,0.0,25523.0
2014-12-16,19.65,20.3,18.86,20.2,20.25,0.55,19701.0,0.0,25928.0
2014-12-15,19.9,20.1,19.11,19.65,19.7,-0.15,20520.0,84.0,26109.0
2014-12-12,19.55,20.15,19.22,19.8,19.85,0.2,21580.0,69.0,26131.0
2014-12-11,18.6,19.63,17.97,19.6,19.65,0.9,19403.0,0.0,26605.0
2014-12-10,17.8,18.75,17.7,18.75,18.75,0.95,10578.0,0.0,24094.0
2014-12-09,17.81,18.28,17.62,17.8,17.8,-0.05,7235.0,0.0,23347.0
2014-12-08,17.35,17.85,17.32,17.8,17.85,0.45,5986.0,0.0,23169.0
2014-12-05,17.35,17.49,17.15,17.35,17.4,0.05,5059.0,0.0,23331.0
2014-12-04,17.5,17.74,17.34,17.35,17.35,-0.15,3552.0,57.0,22947.0
2014-12-03,17.45,17.55,17.29,17.46,17.5,0.05,5321.0,0.0,23024.0
2014-12-02,18.19,18.22,17.4,17.45,17.45,-0.8,8921.0,0.0,23147.0
2014-12-01,17.8,18.22,17.8,18.2,18.25,0.5,7203.0,116.0,22435.0
2014-11-28,17.63,17.85,17.53,17.71,17.75,0.1,4383.0,0.0,23595.0
2014-11-26,17.75,17.88,17.6,17.65,17.65,-0.1,5147.0,0.0,23476.0
2014-11-25,17.67,17.85,17.55,17.7,17.75,0.05,6019.0,0.0,23320.0
2014-11-24,17.68,17.73,17.55,17.65,17.7,0.0,4413.0,57.0,23403.0
2014-11-21,17.65,17.78,17.38,17.7,17.7,0.0,5278.0,0.0,22611.0
2014-11-20,17.8,18.03,17.65,17.65,17.7,-0.1,4202.0,0.0,22207.0
2014-11-19,17.59,17.8,17.5,17.79,17.8,0.2,3001.0,0.0,22053.0
2014-11-18,17.55,17.6,17.29,17.6,17.6,0.05,5814.0,0.0,22156.0
2014-11-17,17.55,17.81,17.43,17.55,17.55,0.0,3229.0,0.0,20665.0
