Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2014-09-17,0.0,0.0,0.0,0.0,13.03,-0.02,0.0,0.0,40450.0
2014-09-16,14.4,14.55,13.0,13.0,13.05,-1.35,73673.0,0.0,43254.0
2014-09-15,14.15,14.47,13.95,14.4,14.4,0.35,65193.0,0.0,60240.0
2014-09-12,13.5,14.38,13.4,14.05,14.05,0.5,100670.0,0.0,79249.0
2014-09-11,13.7,14.05,13.5,13.55,13.55,-0.15,68574.0,0.0,98430.0
2014-09-10,13.85,14.25,13.65,13.7,13.7,-0.15,67152.0,395.0,111078.0
2014-09-09,13.35,14.0,13.25,13.85,13.85,0.5,68143.0,0.0,126643.0
2014-09-08,13.2,13.5,13.2,13.32,13.35,0.15,39886.0,0.0,141146.0
2014-09-05,13.5,13.8,13.15,13.2,13.2,-0.35,57722.0,0.0,149112.0
2014-09-04,13.5,13.76,13.2,13.55,13.55,0.05,66933.0,737.0,152699.0
2014-09-03,13.7,13.75,13.4,13.5,13.5,-0.25,51086.0,0.0,158434.0
2014-09-02,13.75,13.87,13.55,13.75,13.75,-0.05,43777.0,0.0,162315.0
2014-08-29,13.6,13.85,13.45,13.8,13.8,0.2,41710.0,1386.0,166836.0
2014-08-28,13.54,14.25,13.5,13.6,13.6,0.05,46550.0,0.0,172179.0
2014-08-27,13.4,13.62,13.35,13.53,13.55,0.1,33830.0,0.0,176687.0
2014-08-26,13.3,13.5,13.25,13.45,13.45,0.1,48319.0,449.0,179409.0
2014-08-25,13.5,13.5,13.2,13.35,13.35,-0.15,45215.0,1897.0,178430.0
2014-08-22,13.37,13.75,13.34,13.45,13.5,0.1,76736.0,1920.0,175440.0
2014-08-21,13.5,13.7,13.35,13.38,13.4,-0.1,53264.0,1813.0,172037.0
2014-08-20,13.45,13.75,13.4,13.5,13.5,0.0,75681.0,3189.0,169616.0
2014-08-19,13.4,13.5,13.25,13.45,13.5,0.1,73763.0,5161.0,174277.0
2014-08-18,13.85,13.85,13.35,13.35,13.4,-0.5,82246.0,2093.0,168858.0
2014-08-15,13.9,14.75,13.65,13.92,13.9,0.0,127680.0,3736.0,154444.0
2014-08-14,14.36,14.5,13.85,13.85,13.9,-0.5,73560.0,1217.0,153402.0
2014-08-13,15.15,15.15,14.35,14.35,14.4,-0.75,73360.0,0.0,141719.0
2014-08-12,15.3,15.5,15.05,15.15,15.15,-0.15,64499.0,0.0,131790.0
2014-08-11,16.15,16.25,15.0,15.28,15.3,-0.85,81429.0,0.0,125246.0
2014-08-08,16.6,17.75,15.9,16.1,16.15,-0.5,74063.0,0.0,120816.0
2014-08-07,16.24,16.9,15.8,16.6,16.65,0.35,93856.0,0.0,119770.0
2014-08-06,16.17,16.57,15.7,16.25,16.3,0.1,73500.0,627.0,115967.0
2014-08-05,15.33,16.45,15.25,16.2,16.2,0.85,103363.0,3043.0,113412.0
2014-08-04,16.0,16.16,14.95,15.3,15.35,-0.75,77843.0,2285.0,110852.0
2014-08-01,15.4,16.13,14.77,16.1,16.1,0.6,143045.0,1758.0,111508.0
2014-07-31,14.25,15.5,14.25,15.5,15.5,1.2,97441.0,230.0,110523.0
2014-07-30,14.15,14.35,13.88,14.3,14.3,0.1,44045.0,0.0,100126.0
2014-07-29,14.12,14.25,13.9,14.15,14.2,0.05,41594.0,0.0,95776.0
2014-07-28,14.25,14.45,14.04,14.1,14.15,-0.15,35582.0,0.0,92959.0
2014-07-25,14.0,14.3,13.95,14.25,14.3,0.25,34204.0,0.0,89016.0
2014-07-24,13.85,14.05,13.69,14.01,14.05,0.2,36742.0,0.0,87095.0
2014-07-23,13.67,13.95,13.6,13.85,13.85,0.15,31999.0,0.0,84333.0
2014-07-22,13.92,13.95,13.52,13.65,13.7,-0.25,30978.0,0.0,83744.0
2014-07-21,13.65,14.1,13.6,13.91,13.95,0.25,34531.0,0.0,80163.0
2014-07-18,14.22,14.79,13.55,13.66,13.7,-0.55,47145.0,0.0,78117.0
2014-07-17,13.55,14.78,13.53,14.2,14.25,0.65,68479.0,0.0,77761.0
2014-07-16,13.63,13.7,13.3,13.55,13.6,-0.05,49613.0,0.0,75539.0
2014-07-15,13.45,13.83,13.35,13.6,13.65,0.2,27585.0,0.0,69769.0
2014-07-14,13.85,13.87,13.4,13.4,13.45,-0.45,22865.0,0.0,68302.0
2014-07-11,14.0,14.0,13.75,13.9,13.9,-0.15,26079.0,0.0,63910.0
2014-07-10,13.69,14.25,13.67,14.0,14.05,0.35,37912.0,0.0,61719.0
2014-07-09,13.94,13.95,13.65,13.68,13.7,-0.25,32005.0,0.0,58043.0
2014-07-08,13.9,14.31,13.89,13.9,13.95,0.05,22863.0,0.0,55552.0
2014-07-07,13.68,13.95,13.55,13.85,13.9,0.2,13659.0,0.0,55065.0
2014-07-03,13.77,13.8,13.57,13.67,13.7,-0.1,13279.0,0.0,55152.0
2014-07-02,13.94,14.0,13.7,13.78,13.8,-0.15,12140.0,0.0,54338.0
2014-07-01,14.15,14.2,13.82,13.9,13.95,-0.25,20962.0,0.0,54154.0
2014-06-30,14.43,14.43,14.1,14.19,14.2,-0.2,15404.0,0.0,53725.0
2014-06-27,14.45,14.55,14.35,14.38,14.4,-0.05,12951.0,0.0,52103.0
2014-06-26,14.47,14.69,14.35,14.45,14.45,0.0,15262.0,0.0,51996.0
2014-06-25,14.79,15.0,14.4,14.45,14.45,-0.35,19369.0,0.0,51078.0
2014-06-24,14.64,14.9,14.55,14.75,14.8,0.2,21371.0,0.0,50853.0
2014-06-23,14.8,14.89,14.55,14.6,14.6,-0.2,13970.0,0.0,49852.0
2014-06-20,14.71,14.85,14.55,14.75,14.8,0.05,17720.0,0.0,50456.0
2014-06-19,14.7,14.77,14.5,14.7,14.75,0.0,15060.0,0.0,52164.0
2014-06-18,15.2,15.25,14.59,14.7,14.75,-0.45,19930.0,250.0,52385.0
2014-06-17,15.4,15.42,15.1,15.2,15.2,-0.2,14535.0,0.0,51926.0
2014-06-16,15.54,15.65,15.35,15.35,15.4,-0.15,16769.0,3.0,49643.0
2014-06-13,15.7,15.9,15.35,15.5,15.55,-0.2,16458.0,100.0,46352.0
2014-06-12,15.3,15.88,15.22,15.71,15.75,0.45,21358.0,51.0,44294.0
2014-06-11,15.15,15.43,15.15,15.3,15.3,0.1,13012.0,0.0,42799.0
2014-06-10,15.25,15.47,15.15,15.18,15.2,-0.1,12596.0,0.0,40584.0
2014-06-09,15.12,15.3,14.98,15.25,15.3,0.15,13322.0,50.0,38633.0
2014-06-06,15.73,15.73,15.0,15.1,15.15,-0.6,20449.0,57.0,38977.0
2014-06-05,16.03,16.16,15.6,15.73,15.75,-0.3,15103.0,0.0,36565.0
2014-06-04,16.3,16.34,15.95,16.05,16.05,-0.25,8176.0,690.0,35292.0
2014-06-03,16.33,16.45,16.2,16.3,16.3,0.0,7117.0,18.0,34649.0
2014-06-02,16.3,16.47,16.25,16.25,16.3,0.0,6978.0,0.0,34004.0
2014-05-30,16.2,16.4,16.18,16.25,16.3,0.1,7542.0,0.0,34033.0
2014-05-29,16.2,16.25,16.08,16.2,16.2,-0.05,7101.0,23.0,34109.0
2014-05-28,16.05,16.25,16.0,16.2,16.25,0.15,9367.0,0.0,34008.0
2014-05-27,16.3,16.34,16.05,16.1,16.1,-0.25,8449.0,0.0,34153.0
2014-05-23,16.32,16.37,16.25,16.3,16.35,0.0,8053.0,0.0,32797.0
2014-05-22,16.2,16.35,16.1,16.3,16.35,0.15,11073.0,0.0,32769.0
2014-05-21,16.35,16.35,16.09,16.15,16.2,-0.15,14018.0,71.0,32804.0
2014-05-20,16.3,16.5,16.2,16.3,16.35,0.05,15049.0,0.0,32718.0
2014-05-19,16.52,16.56,16.25,16.3,16.3,-0.25,7410.0,0.0,31652.0
2014-05-16,16.65,16.75,16.4,16.55,16.55,-0.1,8594.0,0.0,31106.0
2014-05-15,16.61,16.87,16.53,16.6,16.65,0.0,22171.0,0.0,30989.0
2014-05-14,16.58,16.7,16.5,16.6,16.65,0.05,7087.0,51.0,30544.0
2014-05-13,16.55,16.6,16.45,16.6,16.6,0.0,4627.0,0.0,30826.0
2014-05-12,16.72,16.72,16.45,16.58,16.6,-0.15,7785.0,34.0,30829.0
2014-05-09,16.95,17.03,16.65,16.75,16.75,-0.25,8621.0,0.0,29685.0
2014-05-08,16.95,17.0,16.7,16.95,17.0,0.0,6502.0,0.0,28524.0
2014-05-07,17.2,17.23,16.95,16.98,17.0,-0.2,5783.0,0.0,28593.0
2014-05-06,17.05,17.2,17.0,17.17,17.2,0.1,4891.0,69.0,28783.0
2014-05-05,17.25,17.35,17.05,17.1,17.1,-0.2,5066.0,0.0,29548.0
2014-05-02,17.15,17.3,16.95,17.25,17.3,0.15,7271.0,0.0,29479.0
2014-05-01,17.12,17.21,17.05,17.15,17.15,0.0,5851.0,0.0,28604.0
2014-04-30,17.15,17.21,17.05,17.15,17.15,0.0,5375.0,0.0,27559.0
2014-04-29,17.24,17.3,17.05,17.15,17.15,-0.15,3580.0,0.0,27378.0
2014-04-28,17.45,17.55,17.2,17.26,17.3,-0.2,5769.0,0.0,27151.0
2014-04-25,17.43,17.68,17.42,17.5,17.5,0.05,5659.0,0.0,26945.0
2014-04-24,17.45,17.62,17.32,17.4,17.45,-0.05,7291.0,35.0,27038.0
2014-04-23,17.4,17.55,17.35,17.45,17.5,0.1,6406.0,0.0,27834.0
2014-04-22,17.45,17.45,17.31,17.39,17.4,-0.05,9682.0,35.0,26934.0
2014-04-21,17.33,17.45,17.3,17.45,17.45,0.0,3791.0,0.0,25791.0
2014-04-17,17.48,17.55,17.3,17.45,17.45,0.0,8729.0,170.0,25667.0
2014-04-16,17.75,17.8,17.3,17.45,17.45,-0.3,10167.0,0.0,25727.0
2014-04-15,17.85,18.27,17.61,17.75,17.75,-0.1,10484.0,0.0,23936.0
2014-04-14,17.8,17.94,17.55,17.85,17.85,0.0,8272.0,35.0,23847.0
2014-04-11,17.65,17.85,17.55,17.85,17.85,0.2,8513.0,114.0,22226.0
2014-04-10,17.33,17.75,17.28,17.65,17.65,0.3,6325.0,0.0,21332.0
2014-04-09,17.5,17.56,17.25,17.34,17.35,-0.15,5358.0,0.0,20421.0
2014-04-08,17.65,17.67,17.4,17.48,17.5,-0.2,5665.0,0.0,19861.0
2014-04-07,17.6,17.84,17.5,17.65,17.7,0.2,7684.0,0.0,18541.0
2014-04-04,17.35,17.63,17.19,17.5,17.5,0.1,6157.0,53.0,17154.0
2014-04-03,17.54,17.6,17.35,17.35,17.4,-0.15,1620.0,0.0,16259.0
2014-04-02,17.48,17.55,17.39,17.54,17.55,0.05,3930.0,0.0,16190.0
2014-04-01,17.71,17.74,17.38,17.5,17.5,-0.25,3949.0,0.0,15153.0
2014-03-31,17.85,18.0,17.65,17.75,17.75,-0.3,3282.0,0.0,15089.0
2014-03-28,18.08,18.15,17.9,18.0,18.05,-0.05,2477.0,0.0,14445.0
2014-03-27,18.19,18.28,18.03,18.1,18.1,-0.1,4033.0,0.0,14310.0
2014-03-26,18.07,18.3,17.9,18.15,18.2,0.15,3430.0,0.0,14242.0
2014-03-25,17.98,18.1,17.88,18.03,18.05,0.05,4693.0,0.0,13894.0
2014-03-24,17.85,18.18,17.85,17.98,18.0,0.0,3371.0,0.0,12992.0
