Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2010-02-17,0.0,0.0,0.0,0.0,22.5,-0.1,0.0,0.0,8758.0
2010-02-16,23.5,23.6,22.5,22.55,22.6,-1.85,7476.0,0.0,11231.0
2010-02-12,25.4,25.85,24.45,24.45,24.45,0.0,5498.0,0.0,13475.0
2010-02-11,25.55,26.35,24.15,24.45,24.45,-1.05,5643.0,0.0,14345.0
2010-02-10,25.55,26.45,25.15,25.5,25.5,-0.05,2818.0,0.0,17106.0
2010-02-09,25.65,26.35,24.93,25.5,25.55,-0.85,8105.0,0.0,18411.0
2010-02-08,25.6,26.8,25.4,26.4,26.4,0.3,5074.0,80.0,20482.0
2010-02-05,25.15,28.0,24.9,26.1,26.1,0.5,8818.0,466.0,22617.0
2010-02-04,22.8,25.7,22.8,25.6,25.6,3.45,7021.0,0.0,20906.0
2010-02-03,22.35,22.55,21.85,22.15,22.15,0.05,2647.0,0.0,21282.0
2010-02-02,22.95,23.0,21.9,22.1,22.1,-0.95,3613.0,0.0,21842.0
2010-02-01,23.6,23.9,23.0,23.05,23.05,-1.6,4555.0,0.0,23512.0
2010-01-29,23.6,24.95,23.2,24.6,24.65,0.65,7611.0,0.0,25283.0
2010-01-28,23.65,24.9,23.5,23.95,24.0,0.25,5407.0,0.0,23037.0
2010-01-27,24.55,25.4,23.65,23.7,23.75,-0.8,6428.0,0.0,23153.0
2010-01-26,24.8,24.9,23.55,24.5,24.55,0.2,6294.0,355.0,25836.0
2010-01-25,24.25,24.85,23.9,24.35,24.35,-0.4,11207.0,0.0,32502.0
2010-01-22,22.95,25.05,22.6,24.75,24.75,2.1,7647.0,0.0,32861.0
2010-01-21,21.42,22.8,21.0,22.65,22.65,1.25,7801.0,0.0,31914.0
2010-01-20,21.9,22.5,21.35,21.4,21.4,-0.15,4858.0,1558.0,31502.0
2010-01-19,22.5,22.53,21.3,21.5,21.55,-1.0,8781.0,0.0,31662.0
2010-01-15,22.15,23.05,22.1,22.5,22.55,0.55,9037.0,0.0,27613.0
2010-01-14,22.45,22.55,21.9,21.95,22.0,-0.5,3693.0,399.0,23131.0
2010-01-13,22.65,23.2,22.35,22.4,22.5,-0.3,4804.0,0.0,21349.0
2010-01-12,22.6,23.45,22.45,22.7,22.8,0.55,5672.0,0.0,20500.0
2010-01-11,22.35,22.6,22.1,22.2,22.25,-0.3,3550.0,0.0,17130.0
2010-01-08,23.2,23.25,22.45,22.5,22.55,-0.6,2050.0,0.0,15249.0
2010-01-07,23.7,23.85,23.05,23.1,23.15,-0.4,1760.0,86.0,14672.0
2010-01-06,24.45,24.45,23.5,23.5,23.55,-0.9,1958.0,0.0,14408.0
2010-01-05,24.8,24.85,24.35,24.4,24.45,-0.4,1936.0,100.0,13605.0
2010-01-04,25.1,25.19,24.8,24.8,24.85,-0.95,3138.0,166.0,13116.0
2009-12-31,24.9,25.75,24.85,25.75,25.8,0.75,2390.0,44.0,11862.0
2009-12-30,24.9,25.25,24.6,25.05,25.05,0.3,2733.0,0.0,10897.0
2009-12-29,24.5,24.8,24.45,24.7,24.75,0.1,426.0,0.0,9966.0
2009-12-28,24.55,24.9,24.45,24.6,24.65,-0.1,907.0,0.0,9956.0
2009-12-24,24.65,24.75,24.55,24.7,24.75,-0.15,283.0,0.0,9507.0
2009-12-23,24.85,24.95,24.65,24.85,24.9,-0.2,569.0,0.0,9417.0
2009-12-22,25.45,25.5,25.0,25.05,25.1,-0.55,796.0,0.0,9471.0
2009-12-21,26.15,26.15,25.45,25.65,25.65,-0.75,928.0,177.0,9147.0
2009-12-18,26.55,26.6,26.25,26.35,26.4,-0.35,454.0,0.0,8739.0
2009-12-17,26.85,26.85,26.45,26.65,26.75,0.25,943.0,0.0,8607.0
2009-12-16,26.7,26.8,26.4,26.45,26.5,-0.5,1188.0,0.0,8295.0
2009-12-15,27.8,27.8,27.0,27.0,27.0,-0.5,802.0,0.0,8063.0
2009-12-14,27.5,27.75,27.45,27.5,27.5,-0.1,355.0,0.0,7722.0
2009-12-11,27.75,28.0,27.55,27.6,27.6,-0.3,644.0,0.0,7547.0
2009-12-10,27.65,28.0,27.65,27.8,27.9,-0.1,663.0,0.0,7285.0
2009-12-09,28.9,28.9,28.0,28.0,28.0,-0.15,284.0,0.0,6873.0
2009-12-08,27.95,28.3,27.8,28.15,28.15,0.5,565.0,60.0,6743.0
2009-12-07,27.8,27.8,27.49,27.62,27.65,-0.05,384.0,24.0,6754.0
2009-12-04,27.1,28.0,26.9,27.7,27.7,0.0,1102.0,100.0,6803.0
2009-12-03,27.49,27.75,27.35,27.7,27.7,0.0,944.0,0.0,6682.0
