Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2017-05-17,11.1,12.35,11.0,12.2,12.98,1.9,12383.0,0.0,55926.0
2017-05-16,10.85,11.15,10.5,11.1,11.075,0.25,113775.0,0.0,61471.0
2017-05-15,11.25,11.3,10.84,10.85,10.825,-0.4,104163.0,0.0,89897.0
2017-05-12,11.45,11.75,11.24,11.24,11.225,-0.2,115153.0,0.0,125478.0
2017-05-11,11.5,12.1,11.35,11.45,11.425,-0.1,150630.0,0.0,140817.0
2017-05-10,11.45,11.56,11.3,11.55,11.525,0.1,83986.0,0.0,162632.0
2017-05-09,11.45,11.55,11.1,11.4,11.425,0.0,127701.0,0.0,175931.0
2017-05-08,11.7,11.8,11.3,11.4,11.425,-0.35,100155.0,0.0,194443.0
2017-05-05,11.75,11.95,11.6,11.78,11.775,0.05,108247.0,0.0,196912.0
2017-05-04,12.09,12.3,11.65,11.73,11.725,-0.35,137401.0,0.0,206300.0
2017-05-03,11.85,12.2,11.83,12.1,12.075,0.25,98101.0,0.0,207719.0
2017-05-02,11.8,12.05,11.7,11.8,11.825,0.0,103269.0,0.0,221069.0
2017-05-01,12.2,12.35,11.65,11.85,11.825,-0.45,109952.0,336.0,228377.0
2017-04-28,12.37,12.5,12.2,12.25,12.275,-0.1,107384.0,0.0,226216.0
2017-04-27,12.4,12.5,12.25,12.4,12.375,0.0,95261.0,0.0,229640.0
2017-04-26,12.45,12.7,12.3,12.35,12.375,-0.1,134974.0,0.0,237024.0
2017-04-25,12.65,12.85,12.23,12.5,12.475,-0.2,151099.0,320.0,240250.0
2017-04-24,13.75,13.8,12.6,12.68,12.675,-1.65,244119.0,0.0,234426.0
2017-04-21,14.3,14.65,14.15,14.3,14.325,0.0,132090.0,0.0,220862.0
2017-04-20,14.55,14.7,14.1,14.32,14.325,-0.25,143554.0,0.0,224021.0
2017-04-19,14.35,14.75,13.95,14.58,14.575,0.25,148029.0,0.0,230632.0
2017-04-18,14.35,14.85,14.2,14.32,14.325,0.0,199846.0,0.0,237505.0
2017-04-17,15.2,15.3,14.3,14.3,14.325,-0.9,121328.0,0.0,233093.0
2017-04-13,14.95,15.25,14.55,15.2,15.225,0.3,165746.0,0.0,231179.0
2017-04-12,14.53,14.95,14.5,14.95,14.925,0.4,159480.0,0.0,223681.0
2017-04-11,14.3,14.88,14.25,14.53,14.525,0.2,203094.0,0.0,222433.0
2017-04-10,13.83,14.33,13.7,14.33,14.325,0.45,117635.0,0.0,197701.0
2017-04-07,13.5,13.99,13.43,13.86,13.875,0.35,117394.0,0.0,185203.0
2017-04-06,13.85,13.95,13.24,13.55,13.525,-0.35,91349.0,0.0,170559.0
2017-04-05,13.35,13.95,13.1,13.85,13.875,0.5,100083.0,0.0,156963.0
2017-04-04,13.55,13.8,13.25,13.37,13.375,-0.2,78083.0,0.0,146168.0
2017-04-03,13.53,13.9,13.44,13.58,13.575,0.0,93810.0,0.0,133884.0
2017-03-31,13.35,13.65,13.35,13.58,13.575,0.2,68201.0,0.0,128321.0
2017-03-30,13.5,13.65,13.35,13.35,13.375,-0.15,72169.0,0.0,120941.0
2017-03-29,13.55,13.63,13.35,13.5,13.525,-0.02,62653.0,0.0,111327.0
2017-03-28,14.05,14.1,13.5,13.56,13.55,-0.52,85609.0,0.0,104839.0
2017-03-27,14.5,15.04,14.0,14.05,14.075,-0.32,85653.0,0.0,98637.0
2017-03-24,14.8,15.08,14.35,14.35,14.4,-0.38,100199.0,0.0,92607.0
2017-03-23,14.58,14.95,14.3,14.77,14.775,0.2,90632.0,0.0,90422.0
2017-03-22,14.59,14.95,14.3,14.58,14.575,0.0,98357.0,0.0,90782.0
2017-03-21,14.11,14.65,13.85,14.55,14.575,0.45,70299.0,0.0,88085.0
2017-03-20,14.25,14.36,14.0,14.14,14.125,-0.1,34832.0,0.0,81267.0
2017-03-17,14.32,14.35,14.05,14.23,14.225,-0.1,37866.0,0.0,75614.0
2017-03-16,14.65,14.72,14.3,14.33,14.325,-0.4,26826.0,0.0,68747.0
2017-03-15,15.0,15.05,14.6,14.71,14.725,-0.3,29654.0,0.0,66170.0
2017-03-14,14.87,15.15,14.75,15.01,15.025,0.15,43860.0,0.0,62231.0
2017-03-13,15.1,15.18,14.85,14.87,14.875,-0.25,26234.0,0.0,60330.0
2017-03-10,15.28,15.34,15.07,15.1,15.125,-0.15,18322.0,0.0,62627.0
2017-03-09,15.35,15.51,15.1,15.25,15.275,-0.05,26190.0,0.0,62625.0
2017-03-08,15.4,15.56,15.07,15.32,15.325,-0.05,20498.0,0.0,62126.0
2017-03-07,15.35,15.43,15.15,15.35,15.375,0.05,24691.0,0.0,61579.0
2017-03-06,15.4,15.62,15.25,15.35,15.325,-0.1,18339.0,0.0,61529.0
2017-03-03,15.83,15.94,15.4,15.42,15.425,-0.45,26689.0,0.0,60598.0
2017-03-02,15.78,15.98,15.68,15.84,15.875,0.1,23605.0,0.0,59300.0
2017-03-01,15.95,16.0,15.45,15.77,15.775,-0.15,25072.0,0.0,59816.0
2017-02-28,15.8,16.13,15.75,15.94,15.925,0.1,23248.0,0.0,59102.0
2017-02-27,16.0,16.05,15.65,15.81,15.825,-0.25,18854.0,0.0,57519.0
2017-02-24,15.95,16.5,15.93,16.06,16.075,0.15,35061.0,0.0,56711.0
2017-02-23,15.38,16.0,15.38,15.95,15.925,0.5,30169.0,0.0,54311.0
2017-02-22,15.3,15.65,15.22,15.4,15.425,0.15,23893.0,0.0,53901.0
2017-02-21,15.15,15.3,14.9,15.29,15.275,0.12,19116.0,0.0,51899.0
2017-02-17,14.91,15.3,14.9,15.15,15.15,0.22,17423.0,0.0,48888.0
2017-02-16,14.75,15.53,14.73,14.95,14.925,0.15,35863.0,0.0,48540.0
2017-02-15,15.0,15.13,14.7,14.75,14.775,-0.2,52134.0,0.0,49749.0
2017-02-14,15.65,15.7,15.0,15.0,14.975,-0.68,21830.0,0.0,44747.0
2017-02-13,16.0,16.05,15.55,15.65,15.65,-0.38,15618.0,0.0,44541.0
2017-02-10,16.1,16.12,15.95,16.03,16.025,-0.05,10661.0,0.0,42061.0
2017-02-09,16.25,16.27,15.95,16.09,16.075,-0.15,10206.0,0.0,40429.0
2017-02-08,16.15,16.4,16.08,16.25,16.225,0.1,17328.0,0.0,39709.0
2017-02-07,16.1,16.23,15.98,16.12,16.125,0.05,8577.0,0.0,41384.0
2017-02-06,16.01,16.15,15.87,16.1,16.075,0.05,7631.0,0.0,42203.0
2017-02-03,16.2,16.34,15.93,16.04,16.025,-0.2,7129.0,0.0,40942.0
2017-02-02,16.05,16.3,15.95,16.22,16.225,0.2,8622.0,0.0,41071.0
2017-02-01,16.25,16.3,15.95,16.03,16.025,-0.25,11395.0,0.0,40071.0
2017-01-31,16.3,16.6,16.25,16.3,16.275,-0.05,6550.0,0.0,38928.0
