Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2010-08-18,0.0,0.0,0.0,0.0,24.82,0.47,0.0,0.0,13790.0
2010-08-17,25.4,25.4,24.1,24.35,24.35,-1.65,7295.0,0.0,16266.0
2010-08-16,27.0,27.3,25.95,26.0,26.0,-0.75,4912.0,0.0,17385.0
2010-08-13,26.25,26.95,25.85,26.75,26.75,0.6,4430.0,0.0,18502.0
2010-08-12,26.8,26.9,25.7,26.15,26.15,0.45,4919.0,0.0,19869.0
2010-08-11,24.6,25.85,24.5,25.7,25.7,2.45,6122.0,0.0,20759.0
2010-08-10,23.85,24.3,23.05,23.2,23.25,0.15,7361.0,0.0,20000.0
2010-08-09,23.45,23.75,23.05,23.1,23.1,-0.6,5022.0,0.0,21918.0
2010-08-06,24.7,25.15,23.59,23.7,23.7,-0.1,5807.0,0.0,21668.0
2010-08-05,24.1,24.5,23.75,23.8,23.8,0.05,4442.0,0.0,23031.0
2010-08-04,24.05,24.3,23.65,23.75,23.75,-0.35,4324.0,0.0,24413.0
2010-08-03,23.85,24.75,23.85,24.1,24.1,0.25,3787.0,0.0,25746.0
2010-08-02,24.75,24.95,23.8,23.85,23.85,-1.6,4508.0,0.0,26210.0
2010-07-30,26.85,26.85,25.35,25.45,25.45,-0.3,4947.0,0.0,26731.0
2010-07-29,25.2,26.6,24.9,25.8,25.75,0.0,5939.0,0.0,27512.0
2010-07-28,26.1,26.2,25.55,25.7,25.75,0.3,4924.0,0.0,28560.0
2010-07-27,25.1,26.06,24.95,25.45,25.45,-0.1,5392.0,0.0,28765.0
2010-07-26,26.6,26.85,25.55,25.55,25.55,-1.05,4699.0,0.0,29078.0
2010-07-23,27.3,27.7,26.55,26.6,26.6,-0.7,4932.0,0.0,29568.0
2010-07-22,27.7,27.8,26.75,27.3,27.3,-1.55,8412.0,0.0,29536.0
2010-07-21,27.95,29.4,27.9,28.85,28.85,0.35,7021.0,0.0,29378.0
2010-07-20,31.0,31.05,28.3,28.45,28.5,-1.8,7228.0,0.0,30829.0
2010-07-19,30.5,30.85,29.76,30.25,30.3,-0.3,5754.0,0.0,28341.0
2010-07-16,29.65,31.3,29.4,30.55,30.6,1.3,5549.0,0.0,26998.0
2010-07-15,28.95,30.6,28.8,29.25,29.3,0.35,4721.0,0.0,25554.0
2010-07-14,28.4,29.6,28.4,29.05,28.95,0.8,4755.0,0.0,24172.0
2010-07-13,27.8,28.2,27.5,28.1,28.15,-0.2,3925.0,0.0,24298.0
2010-07-12,28.8,29.25,28.2,28.3,28.35,-0.7,8762.0,0.0,23149.0
2010-07-09,29.5,29.8,28.75,29.05,29.05,-0.45,2800.0,0.0,19533.0
2010-07-08,29.65,30.05,29.2,29.45,29.5,-0.55,4123.0,0.0,18129.0
2010-07-07,31.8,31.8,30.0,30.05,30.05,-1.85,4436.0,1.0,18125.0
2010-07-06,31.69,32.85,30.9,31.9,31.9,-1.5,4542.0,29.0,17296.0
2010-07-02,33.5,33.85,32.7,33.35,33.4,-0.75,3221.0,0.0,16289.0
2010-07-01,33.85,35.3,33.3,34.15,34.15,0.0,4832.0,0.0,16027.0
2010-06-30,33.35,34.15,32.15,34.1,34.15,0.7,3479.0,0.0,15882.0
2010-06-29,32.45,33.55,32.0,33.4,33.45,2.4,5310.0,0.0,16101.0
2010-06-28,30.05,31.05,30.05,31.05,31.05,0.7,1773.0,0.0,15076.0
2010-06-25,30.4,31.05,30.1,30.3,30.35,-0.45,2204.0,0.0,15010.0
2010-06-24,29.7,31.0,29.4,30.75,30.8,1.25,2350.0,0.0,14689.0
2010-06-23,28.75,29.95,28.7,29.5,29.55,0.55,1939.0,0.0,14411.0
2010-06-22,28.25,29.15,28.05,28.95,29.0,0.85,2214.0,0.0,14393.0
2010-06-21,27.05,28.35,26.9,28.1,28.15,0.15,1380.0,0.0,14501.0
2010-06-18,28.5,28.55,27.55,27.95,28.0,-0.6,2452.0,0.0,14138.0
2010-06-17,28.3,29.45,28.3,28.55,28.6,-0.35,1598.0,0.0,13000.0
2010-06-16,29.4,29.55,28.75,28.9,28.95,-0.25,1790.0,0.0,12662.0
2010-06-15,30.0,30.1,29.05,29.15,29.2,-1.35,763.0,0.0,12206.0
2010-06-14,30.35,30.65,29.75,30.55,30.55,-0.25,1064.0,0.0,12129.0
2010-06-11,31.5,31.55,30.65,30.75,30.8,-0.5,544.0,0.0,12077.0
2010-06-10,31.55,31.6,31.1,31.3,31.3,-1.35,503.0,0.0,12136.0
2010-06-09,31.7,32.65,31.2,32.65,32.65,0.45,1050.0,0.0,12064.0
2010-06-08,32.75,33.15,32.1,32.25,32.2,-0.95,620.0,0.0,11596.0
2010-06-07,31.9,33.2,31.85,33.2,33.15,0.9,653.0,0.0,11540.0
2010-06-04,31.8,32.4,31.1,32.25,32.25,1.9,755.0,0.0,11463.0
2010-06-03,30.15,30.85,30.1,30.35,30.35,-0.25,947.0,0.0,11455.0
2010-06-02,31.55,31.55,30.45,30.55,30.6,-1.2,971.0,0.0,11219.0
2010-06-01,31.5,31.85,30.3,31.85,31.8,1.25,922.0,0.0,10887.0
2010-05-28,30.1,30.7,29.9,30.55,30.55,0.2,868.0,0.0,10661.0
2010-05-27,31.05,31.05,30.15,30.35,30.35,-1.8,2058.0,0.0,10644.0
2010-05-26,31.65,32.22,30.7,32.15,32.15,-0.55,1971.0,0.0,9709.0
2010-05-25,35.2,35.96,32.55,32.8,32.7,-0.95,2145.0,0.0,9071.0
2010-05-24,34.15,34.15,32.35,33.55,33.65,-0.45,1086.0,0.0,8148.0
2010-05-21,34.9,35.0,32.45,34.1,34.1,0.1,1476.0,0.0,7956.0
2010-05-20,32.55,34.25,32.2,33.95,34.0,2.85,1902.0,0.0,7920.0
2010-05-19,30.5,31.6,30.39,31.15,31.15,0.7,1585.0,0.0,7694.0
2010-05-18,27.85,30.5,27.74,30.5,30.45,1.55,1163.0,0.0,7160.0
2010-05-17,28.0,29.5,27.95,28.9,28.9,0.5,852.0,0.0,6941.0
2010-05-14,27.5,28.9,27.35,28.4,28.4,1.6,1250.0,7.0,6880.0
2010-05-13,26.9,27.0,26.3,26.8,26.8,0.1,465.0,0.0,6409.0
2010-05-12,27.31,27.45,26.35,26.7,26.7,-1.1,1152.0,0.0,6256.0
2010-05-11,28.0,28.5,27.2,27.75,27.8,-0.1,582.0,0.0,5924.0
2010-05-10,27.0,28.0,25.95,27.9,27.9,-2.85,1194.0,98.0,5897.0
2010-05-07,29.21,31.2,28.7,30.7,30.75,1.45,1598.0,0.0,5829.0
2010-05-06,27.35,35.0,26.6,29.35,29.3,2.45,2518.0,0.0,5888.0
2010-05-05,26.7,27.22,25.75,26.85,26.85,0.75,1044.0,0.0,5337.0
2010-05-04,25.1,26.2,25.05,26.1,26.1,1.5,1054.0,0.0,5274.0
2010-05-03,24.5,24.6,24.3,24.6,24.6,-0.2,176.0,0.0,5145.0
2010-04-30,23.9,24.9,23.8,24.75,24.8,0.95,922.0,0.0,5294.0
2010-04-29,24.0,24.1,23.6,23.84,23.85,-0.35,719.0,0.0,4933.0
2010-04-28,23.4,24.3,23.4,24.13,24.2,-0.15,537.0,0.0,4576.0
2010-04-27,23.35,24.35,23.25,24.35,24.35,1.1,952.0,0.0,4703.0
2010-04-26,23.05,23.2,22.95,23.2,23.25,0.2,192.0,0.0,4766.0
2010-04-23,23.1,23.2,22.9,23.0,23.05,-0.05,213.0,0.0,4705.0
2010-04-22,23.25,23.4,23.0,23.1,23.1,0.15,576.0,0.0,4592.0
2010-04-21,22.65,23.0,22.55,22.95,22.95,0.3,219.0,100.0,4585.0
2010-04-20,22.7,22.98,22.55,22.6,22.65,-0.25,460.0,0.0,4602.0
2010-04-19,22.95,23.2,22.85,22.9,22.9,-0.1,404.0,0.0,4508.0
2010-04-16,22.65,23.4,22.1,22.95,23.0,0.5,721.0,0.0,4397.0
2010-04-15,22.5,22.6,22.4,22.6,22.5,0.05,433.0,0.0,4209.0
2010-04-14,22.47,22.56,22.4,22.45,22.45,-0.2,345.0,0.0,4045.0
2010-04-13,22.75,22.75,22.5,22.6,22.65,0.05,270.0,0.0,4028.0
2010-04-12,22.6,22.65,22.5,22.55,22.6,-0.05,156.0,0.0,3921.0
2010-04-09,22.65,22.7,22.5,22.6,22.65,-0.1,1034.0,0.0,3848.0
2010-04-08,22.9,23.1,22.68,22.7,22.75,-0.05,634.0,0.0,3531.0
2010-04-07,22.65,22.9,22.53,22.75,22.8,0.2,281.0,0.0,3213.0
2010-04-06,23.0,23.13,22.4,22.6,22.6,-0.15,380.0,0.0,3143.0
2010-04-05,23.3,23.3,22.75,22.75,22.75,-0.6,142.0,0.0,2962.0
2010-04-01,23.0,23.35,22.95,23.35,23.35,0.05,320.0,0.0,2908.0
2010-03-31,23.45,23.45,23.25,23.3,23.3,0.0,140.0,0.0,2702.0
2010-03-30,22.95,23.42,22.95,23.3,23.3,-0.05,121.0,0.0,2639.0
2010-03-29,23.3,23.37,23.25,23.31,23.35,-0.15,156.0,0.0,2563.0
2010-03-26,23.4,23.57,23.3,23.45,23.5,-0.1,197.0,0.0,2492.0
