Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2011-11-16,0.0,0.0,0.0,0.0,33.36,1.31,0.0,0.0,21369.0
2011-11-15,33.35,33.4,31.15,32.05,32.05,-0.05,32350.0,67.0,22004.0
2011-11-14,32.0,33.3,31.6,32.1,32.1,0.7,18312.0,0.0,29949.0
2011-11-11,32.4,32.45,30.8,31.35,31.4,-2.05,11123.0,76.0,32750.0
2011-11-10,34.0,35.7,33.05,33.45,33.45,-3.0,19168.0,45.0,34502.0
2011-11-09,31.7,36.75,31.4,36.45,36.45,7.55,23523.0,0.0,39866.0
2011-11-08,30.2,31.7,28.8,28.9,28.9,-2.2,16090.0,0.0,40222.0
2011-11-07,31.4,32.6,30.85,31.1,31.1,-0.3,10216.0,356.0,43410.0
2011-11-04,31.45,33.1,30.58,31.4,31.4,0.45,10141.0,0.0,43237.0
2011-11-03,32.35,34.05,30.7,30.95,30.95,-1.75,14403.0,1158.0,44303.0
2011-11-02,33.6,34.15,32.4,32.7,32.7,-1.25,12924.0,52.0,45696.0
2011-11-01,32.2,35.3,32.2,33.95,33.95,4.0,36802.0,0.0,51375.0
2011-10-31,27.0,30.05,27.0,29.9,29.95,3.7,16141.0,373.0,50892.0
2011-10-28,26.85,27.15,25.9,26.25,26.25,0.05,12526.0,1002.0,51908.0
2011-10-27,28.3,28.3,26.0,26.15,26.2,-4.3,27459.0,0.0,53237.0
2011-10-26,31.6,33.15,30.35,30.45,30.5,-1.9,14913.0,270.0,48419.0
2011-10-25,29.45,32.45,29.45,32.35,32.4,2.65,17467.0,268.0,47244.0
2011-10-24,31.7,31.8,29.7,29.7,29.75,-1.85,14224.0,0.0,47074.0
2011-10-21,32.86,33.0,31.5,31.55,31.6,-2.5,13036.0,0.0,45382.0
2011-10-20,33.1,35.15,32.95,34.05,34.1,0.25,16647.0,541.0,45222.0
2011-10-19,31.25,34.05,30.7,33.8,33.85,2.85,32402.0,0.0,45395.0
2011-10-18,33.25,33.75,30.25,30.95,31.0,-1.95,20360.0,0.0,35738.0
2011-10-17,29.6,33.0,29.2,32.9,32.95,3.6,21609.0,0.0,34154.0
2011-10-14,30.75,30.76,29.35,29.35,29.35,-1.85,15197.0,578.0,35619.0
2011-10-13,31.8,32.55,31.1,31.15,31.2,-0.25,14419.0,575.0,32366.0
2011-10-12,33.1,33.15,30.95,31.4,31.45,-2.05,15579.0,0.0,33265.0
2011-10-11,33.65,34.5,33.4,33.4,33.5,-0.15,14385.0,51.0,31099.0
2011-10-10,35.15,35.15,33.6,33.65,33.65,-2.3,9715.0,0.0,25259.0
2011-10-07,35.9,37.05,35.0,35.95,35.95,0.05,12168.0,249.0,23308.0
2011-10-06,36.1,37.05,35.75,35.85,35.9,-0.4,8943.0,0.0,22558.0
2011-10-05,37.85,38.15,36.2,36.25,36.3,-1.8,13275.0,0.0,23258.0
2011-10-04,40.8,41.75,37.65,38.1,38.1,-2.45,17259.0,0.0,21784.0
2011-10-03,37.7,40.6,37.6,40.55,40.55,2.8,14067.0,255.0,21444.0
2011-09-30,36.25,37.9,36.04,37.75,37.75,2.45,10298.0,0.0,19664.0
