Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2011-07-20,0.0,0.0,0.0,0.0,19.1,-0.15,0.0,0.0,22528.0
2011-07-19,20.45,20.7,19.05,19.25,19.25,-1.9,23488.0,64.0,25842.0
2011-07-18,20.15,21.8,20.15,21.15,21.15,1.0,24380.0,51.0,28833.0
2011-07-15,20.4,21.55,19.95,20.15,20.15,-0.5,27598.0,422.0,33329.0
2011-07-14,19.69,21.35,19.4,20.6,20.65,0.75,34219.0,97.0,36045.0
2011-07-13,19.11,20.1,18.4,19.85,19.9,0.3,23032.0,0.0,42111.0
2011-07-12,19.15,19.65,18.5,19.55,19.6,0.75,26622.0,485.0,45315.0
2011-07-11,17.85,18.9,17.65,18.85,18.85,1.75,31128.0,0.0,50097.0
2011-07-08,16.65,17.77,16.65,17.05,17.1,0.35,17677.0,294.0,54130.0
2011-07-07,17.0,17.0,16.6,16.75,16.75,-0.5,13974.0,1051.0,55784.0
2011-07-06,17.2,17.75,17.14,17.25,17.25,0.3,14413.0,0.0,56583.0
2011-07-05,17.1,17.25,16.9,16.95,16.95,0.0,15049.0,1087.0,57533.0
2011-07-01,17.7,17.75,16.9,16.95,16.95,-0.75,18925.0,1361.0,60214.0
2011-06-30,18.35,18.35,17.6,17.7,17.7,-0.8,18586.0,622.0,61380.0
2011-06-29,19.35,19.38,18.45,18.45,18.5,-1.0,23878.0,518.0,60190.0
2011-06-28,20.55,20.63,19.45,19.5,19.5,-1.1,13580.0,243.0,59823.0
2011-06-27,20.9,21.3,20.5,20.55,20.6,-0.45,12276.0,0.0,60624.0
2011-06-24,19.9,21.1,19.65,21.05,21.05,1.2,18167.0,293.0,62149.0
2011-06-23,20.6,21.55,19.8,19.85,19.85,-0.45,28904.0,351.0,64598.0
2011-06-22,19.85,20.3,19.18,20.25,20.3,0.35,20105.0,457.0,63882.0
2011-06-21,20.15,20.15,19.3,19.9,19.95,-0.5,18434.0,0.0,66305.0
2011-06-20,21.9,21.99,20.3,20.45,20.45,-1.0,28256.0,537.0,64626.0
2011-06-17,20.95,22.1,20.8,21.4,21.45,-0.5,28751.0,1207.0,76125.0
2011-06-16,21.4,22.95,20.9,21.95,21.95,1.0,44930.0,1199.0,77697.0
2011-06-15,19.5,21.0,19.5,20.9,20.95,1.75,36243.0,229.0,83758.0
2011-06-14,19.75,19.85,18.95,19.2,19.2,-0.8,21412.0,0.0,82168.0
2011-06-13,19.5,20.25,19.2,19.95,20.0,0.4,32904.0,395.0,78055.0
2011-06-10,18.95,19.75,18.95,19.6,19.6,0.6,23887.0,200.0,64863.0
2011-06-09,19.45,19.46,18.75,18.95,19.0,-0.55,14117.0,0.0,60335.0
2011-06-08,19.5,19.7,19.08,19.5,19.55,0.2,20794.0,253.0,58118.0
2011-06-07,19.45,19.45,18.87,19.3,19.35,-0.3,16369.0,1079.0,53748.0
2011-06-06,19.5,19.76,19.0,19.6,19.65,0.2,12497.0,977.0,52452.0
2011-06-03,19.35,20.1,19.0,19.4,19.45,0.1,15165.0,1065.0,49580.0
2011-06-02,19.55,19.84,19.09,19.3,19.35,-0.2,11938.0,937.0,47175.0
2011-06-01,18.7,19.6,18.6,19.55,19.55,1.0,14814.0,0.0,48052.0
2011-05-31,18.65,18.8,18.45,18.5,18.55,-0.5,9642.0,0.0,44965.0
2011-05-27,19.25,19.25,18.75,19.0,19.05,-0.3,9396.0,84.0,42276.0
2011-05-26,19.7,19.95,19.28,19.3,19.35,-0.55,8212.0,0.0,40518.0
2011-05-25,20.15,20.4,19.55,19.85,19.9,-0.25,8517.0,971.0,39331.0
2011-05-24,20.3,20.3,19.82,20.1,20.15,-0.15,8189.0,229.0,38548.0
2011-05-23,20.2,20.65,20.0,20.25,20.3,0.3,11301.0,184.0,37728.0
2011-05-20,19.65,20.1,19.42,19.95,20.0,0.4,7168.0,0.0,36387.0
2011-05-19,19.65,19.9,19.5,19.55,19.6,-0.15,8398.0,0.0,36351.0
2011-05-18,20.09,20.15,19.54,19.8,19.75,-0.45,8389.0,0.0,36243.0
2011-05-17,20.35,20.85,20.03,20.25,20.2,-0.3,5649.0,0.0,33092.0
2011-05-16,20.55,20.57,19.9,20.47,20.5,0.25,5121.0,12.0,34218.0
2011-05-13,19.88,20.52,19.7,20.2,20.25,0.25,6227.0,0.0,33122.0
2011-05-12,20.55,20.6,19.8,20.0,20.0,-0.2,6270.0,0.0,33297.0
2011-05-11,19.74,20.5,19.73,20.15,20.2,0.45,4545.0,0.0,31920.0
2011-05-10,20.0,20.15,19.6,19.7,19.75,-0.55,5698.0,0.0,31356.0
2011-05-09,20.65,20.75,20.11,20.35,20.3,-0.45,3538.0,0.0,31543.0
2011-05-06,20.85,21.1,20.15,20.75,20.75,-0.2,6370.0,0.0,30552.0
2011-05-05,20.96,21.26,20.52,20.95,20.95,0.15,6144.0,0.0,29945.0
2011-05-04,20.63,21.12,20.31,20.75,20.8,0.2,5223.0,0.0,28997.0
2011-05-03,20.25,20.85,20.15,20.65,20.6,0.45,3906.0,0.0,28867.0
2011-05-02,19.3,20.23,19.3,20.1,20.15,0.5,5433.0,0.0,28288.0
2011-04-29,19.67,19.85,19.6,19.7,19.65,-0.25,4106.0,0.0,26617.0
2011-04-28,20.22,20.3,19.8,19.95,19.9,-0.35,5768.0,0.0,26151.0
2011-04-27,20.4,20.8,20.05,20.2,20.25,-0.4,7087.0,0.0,26817.0
2011-04-26,20.67,20.73,20.35,20.6,20.65,-0.35,6409.0,0.0,25456.0
2011-04-25,21.16,21.16,20.85,21.05,21.0,-0.4,4647.0,0.0,24805.0
2011-04-21,21.4,21.7,21.23,21.35,21.4,-0.15,3843.0,0.0,23564.0
2011-04-20,21.36,21.69,21.3,21.53,21.55,-0.35,4314.0,0.0,23264.0
2011-04-19,22.45,22.48,21.9,21.95,21.9,-0.55,4323.0,0.0,22990.0
2011-04-18,22.45,23.21,22.33,22.47,22.45,0.4,3029.0,0.0,23188.0
2011-04-15,22.25,22.35,21.97,22.05,22.05,-0.2,3127.0,28.0,23042.0
2011-04-14,22.56,22.7,22.15,22.25,22.25,-0.05,1926.0,0.0,23256.0
2011-04-13,22.5,22.55,22.1,22.3,22.3,-0.2,2489.0,36.0,23353.0
2011-04-12,22.7,22.76,22.35,22.5,22.5,0.2,3506.0,0.0,23774.0
2011-04-11,22.2,22.47,21.95,22.35,22.3,0.0,2832.0,0.0,23450.0
2011-04-08,21.7,22.45,21.6,22.3,22.3,0.35,2155.0,0.0,23353.0
2011-04-07,21.75,22.15,21.57,21.95,21.95,0.2,1724.0,0.0,22654.0
2011-04-06,21.52,21.9,21.47,21.7,21.75,0.0,2453.0,0.0,22738.0
2011-04-05,21.7,21.94,21.55,21.75,21.75,0.05,1352.0,0.0,22757.0
2011-04-04,21.7,22.05,21.65,21.65,21.7,-0.25,2067.0,0.0,23136.0
2011-04-01,21.6,22.05,21.42,21.95,21.95,-0.05,2094.0,0.0,23563.0
2011-03-31,22.05,22.16,21.85,22.0,22.0,0.05,2115.0,0.0,23802.0
2011-03-30,22.05,22.15,21.9,21.95,21.95,-0.3,1938.0,0.0,23867.0
2011-03-29,22.66,22.87,22.2,22.25,22.25,-0.5,1889.0,0.0,24422.0
2011-03-28,22.25,22.85,22.25,22.7,22.75,0.2,2164.0,0.0,24845.0
2011-03-25,22.35,22.65,22.15,22.45,22.55,0.1,2118.0,0.0,25424.0
2011-03-24,22.64,22.7,22.35,22.45,22.45,-0.35,2203.0,0.0,25673.0
2011-03-23,23.15,23.5,22.67,22.8,22.8,-0.3,2370.0,0.0,25701.0
2011-03-22,23.19,23.25,22.95,23.1,23.1,0.05,2207.0,0.0,25653.0
2011-03-21,23.61,23.65,23.0,23.05,23.05,-1.15,2685.0,0.0,26425.0
2011-03-18,24.6,24.64,24.15,24.18,24.2,-0.8,3678.0,0.0,26080.0
2011-03-17,25.03,25.3,24.7,24.99,25.0,-0.8,2171.0,0.0,25766.0
2011-03-16,24.58,26.8,24.53,25.75,25.8,1.05,7347.0,0.0,25899.0
2011-03-15,24.88,25.89,24.58,24.75,24.75,0.5,4534.0,0.0,25425.0
2011-03-14,24.5,24.65,24.0,24.2,24.25,0.2,2243.0,0.0,25112.0
2011-03-11,24.5,24.7,23.85,24.15,24.05,-0.35,2319.0,0.0,24373.0
2011-03-10,23.9,24.45,23.9,24.4,24.4,0.65,2992.0,0.0,24302.0
2011-03-09,23.42,24.02,23.42,23.73,23.75,0.2,2938.0,0.0,23519.0
2011-03-08,23.55,23.92,23.3,23.6,23.55,-0.1,1687.0,0.0,21822.0
2011-03-07,22.95,23.82,22.75,23.6,23.65,0.5,2703.0,0.0,21516.0
2011-03-04,22.85,23.55,22.7,23.1,23.15,0.3,2227.0,0.0,21105.0
2011-03-03,22.94,23.0,22.75,22.85,22.85,-0.6,1218.0,0.0,20730.0
2011-03-02,23.55,23.83,23.1,23.5,23.45,0.0,2063.0,0.0,20712.0
2011-03-01,22.53,23.6,22.5,23.45,23.45,0.85,2747.0,0.0,20378.0
2011-02-28,22.85,22.9,22.45,22.65,22.6,-0.5,1629.0,0.0,20651.0
2011-02-25,23.7,23.7,23.0,23.1,23.1,-0.65,1244.0,0.0,20344.0
2011-02-24,23.9,24.42,23.5,23.75,23.75,-0.05,2308.0,0.0,20029.0
2011-02-23,22.85,24.0,22.85,23.75,23.8,0.6,3104.0,0.0,19674.0
2011-02-22,22.65,23.47,22.34,23.2,23.2,1.25,4202.0,0.0,19065.0
2011-02-18,21.58,22.25,21.55,21.96,21.95,0.25,2687.0,0.0,17501.0
2011-02-17,21.43,21.7,21.4,21.7,21.7,0.3,1521.0,0.0,16780.0
2011-02-16,21.0,21.4,20.95,21.4,21.4,0.15,1755.0,0.0,16422.0
2011-02-15,21.14,21.3,21.03,21.2,21.25,0.15,987.0,0.0,15652.0
2011-02-14,21.07,21.15,21.0,21.05,21.1,-0.05,276.0,0.0,15390.0
2011-02-11,21.45,21.5,21.02,21.1,21.15,-0.15,1225.0,0.0,15320.0
2011-02-10,21.79,21.95,21.26,21.27,21.3,-0.3,1285.0,0.0,15087.0
2011-02-09,21.75,21.8,21.4,21.6,21.6,-0.05,942.0,25.0,15356.0
2011-02-08,21.95,22.11,21.63,21.65,21.65,-0.3,1591.0,0.0,15152.0
2011-02-07,22.15,22.15,21.83,21.9,21.95,-0.35,1230.0,0.0,15114.0
2011-02-04,22.35,22.55,22.2,22.35,22.3,-0.3,1307.0,0.0,14816.0
2011-02-03,22.85,22.95,22.5,22.6,22.6,-0.1,558.0,0.0,14457.0
2011-02-02,22.7,22.8,22.55,22.7,22.7,-0.05,2062.0,0.0,14384.0
2011-02-01,23.5,23.5,22.6,22.8,22.75,-0.75,1471.0,0.0,13336.0
2011-01-31,23.5,23.7,23.44,23.5,23.5,-0.4,1244.0,0.0,12830.0
2011-01-28,23.1,23.99,22.8,23.95,23.9,0.75,1980.0,0.0,12303.0
2011-01-27,23.4,23.4,23.0,23.15,23.15,-0.25,1859.0,0.0,11398.0
2011-01-26,23.9,23.9,23.34,23.45,23.4,-0.55,1223.0,0.0,10487.0
2011-01-25,24.25,24.3,23.9,23.95,23.95,-0.2,1097.0,0.0,9911.0
2011-01-24,24.65,24.65,24.0,24.15,24.15,-0.2,752.0,0.0,9501.0
2011-01-21,24.17,24.53,23.95,24.3,24.35,-0.05,780.0,0.0,9162.0
2011-01-20,24.65,24.8,24.25,24.4,24.4,-0.2,706.0,52.0,9058.0
2011-01-19,24.0,24.7,24.0,24.55,24.6,0.6,1167.0,0.0,8962.0
2011-01-18,24.45,24.45,23.8,24.05,24.0,-0.4,527.0,0.0,8666.0
2011-01-14,24.9,24.9,24.25,24.4,24.4,-0.5,648.0,0.0,8517.0
2011-01-13,25.05,25.15,24.75,24.9,24.9,-0.25,450.0,0.0,8314.0
2011-01-12,25.27,25.27,24.9,25.15,25.15,-0.35,823.0,0.0,8087.0
2011-01-11,25.7,25.7,25.4,25.5,25.5,-0.25,601.0,0.0,7794.0
2011-01-10,25.81,25.9,25.55,25.8,25.75,0.15,961.0,0.0,7765.0
