Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2013-02-13,0.0,0.0,0.0,0.0,13.07,0.07,0.0,0.0,41873.0
2013-02-12,13.45,13.55,12.95,13.0,13.0,-0.5,49935.0,242.0,44750.0
2013-02-11,13.7,13.85,13.45,13.5,13.5,-0.3,38664.0,331.0,65052.0
2013-02-08,14.2,14.25,13.65,13.8,13.8,-0.3,49431.0,1172.0,81753.0
2013-02-07,14.15,15.05,13.95,14.09,14.1,-0.05,59610.0,18.0,92841.0
2013-02-06,14.45,14.9,14.1,14.15,14.15,-0.25,45643.0,687.0,103400.0
2013-02-05,14.9,15.0,14.1,14.39,14.4,-0.9,47098.0,793.0,109877.0
2013-02-04,14.45,15.35,14.35,15.29,15.3,1.0,57247.0,0.0,116486.0
2013-02-01,14.75,14.8,13.8,14.29,14.3,-0.6,66471.0,3366.0,126159.0
2013-01-31,15.15,15.45,14.8,14.9,14.9,-0.25,47066.0,9.0,130047.0
2013-01-30,14.15,15.25,14.15,15.15,15.15,1.1,70282.0,490.0,137623.0
2013-01-29,14.7,14.85,13.9,14.04,14.05,-0.55,47643.0,641.0,150108.0
2013-01-28,14.0,14.75,13.95,14.59,14.6,0.5,41349.0,498.0,153599.0
2013-01-25,13.75,14.35,13.73,14.09,14.1,0.15,45887.0,539.0,161989.0
2013-01-24,13.9,14.85,13.7,13.94,13.95,0.25,81673.0,1431.0,170558.0
2013-01-23,14.05,14.3,13.65,13.69,13.7,-0.35,56134.0,3716.0,182858.0
2013-01-22,14.6,14.9,14.0,14.05,14.05,-0.6,55714.0,2071.0,186849.0
2013-01-18,15.6,15.67,14.5,14.65,14.65,-1.05,68732.0,4626.0,191809.0
2013-01-17,15.45,15.7,15.15,15.69,15.7,0.2,42375.0,636.0,190685.0
2013-01-16,16.0,16.0,15.35,15.5,15.5,-0.3,56606.0,5439.0,196184.0
2013-01-15,16.1,16.2,15.7,15.76,15.8,-0.15,45652.0,1264.0,188450.0
2013-01-14,16.15,16.25,15.75,15.94,15.95,-0.05,52448.0,3623.0,175547.0
