Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2015-04-07,120.609375,120.6171875,120.3671875,,0.1171875,120.484375,427829.0,2025047.0
2015-04-06,120.84375,120.9140625,120.5546875,120.78125,0.25,120.6015625,350051.0,2004296.0
2015-04-02,120.4375,120.6171875,120.328125,,0.0546875,120.375,455917.0,2003728.0
2015-04-01,120.2109375,120.5078125,120.0859375,120.4140625,0.21875,120.4296875,564890.0,1981456.0
2015-03-31,120.0859375,120.2265625,120.0234375,120.1953125,0.203125,120.2109375,596762.0,1991863.0
2015-03-30,119.9609375,120.1328125,119.890625,,0.0234375,120.0078125,426488.0,2029565.0
2015-03-27,119.84375,120.0546875,119.7734375,,0.28125,120.03125,511718.0,2041152.0
2015-03-26,119.953125,120.140625,119.6875,119.7578125,0.25,119.75,692690.0,2009190.0
2015-03-25,120.21875,120.3359375,119.96875,,0.1875,120.0,608301.0,1999318.0
2015-03-24,120.046875,120.25,119.953125,120.15625,0.171875,120.1875,590583.0,2010921.0
2015-03-23,119.9140625,120.0703125,119.8671875,119.9140625,0.109375,120.015625,429433.0,2021890.0
2015-03-20,119.5703125,119.953125,119.5703125,119.8828125,0.34375,119.90625,484875.0,2021478.0
2015-03-19,119.96875,120.125,119.484375,119.59375,0.28125,119.5625,728466.0,1987778.0
2015-03-18,119.1171875,120.109375,119.09375,119.6015625,0.734375,119.84375,961970.0,1992399.0
2015-03-17,119.1015625,119.296875,119.0625,,0.0625,119.109375,465736.0,1998228.0
2015-03-16,118.9375,119.2109375,118.9296875,119.15625,0.078125,119.046875,402157.0,2002020.0
2015-03-13,118.8828125,119.125,118.734375,,,118.96875,527158.0,2021170.0
2015-03-12,118.8046875,119.2265625,118.7734375,118.96875,0.1796875,118.96875,749508.0,2003076.0
2015-03-11,118.7890625,118.921875,118.59375,,0.0078125,118.7890625,669026.0,1960439.0
2015-03-10,118.6015625,118.9375,118.5,,0.21875,118.796875,703612.0,1943373.0
2015-03-09,118.375,118.6171875,118.296875,118.5625,0.21875,118.578125,524918.0,1935423.0
2015-03-06,118.9921875,119.3046875,118.2890625,118.375,0.625,118.359375,1048375.0,1908067.0
2015-03-05,118.8984375,119.0546875,118.7890625,118.984375,0.1484375,118.984375,526545.0,1906856.0
2015-03-04,118.7734375,118.9296875,118.6953125,,0.109375,118.8359375,497512.0,1902019.0
2015-03-03,118.9296875,118.984375,118.7109375,118.8984375,0.1875,118.7265625,658563.0,1880384.0
2015-03-02,119.3203125,119.9140625,118.8828125,119.9140625,0.3671875,118.9140625,619671.0,1848560.0
2015-02-27,119.109375,119.34375,119.0078125,119.28125,0.125,119.28125,847893.0,1775752.0
2015-02-26,119.46875,119.6484375,119.046875,119.1640625,0.296875,119.15625,944912.0,1502281.0
2015-02-25,119.4765625,119.546875,119.3359375,,0.0390625,119.453125,1063579.0,1044985.0
2015-02-24,119.046875,119.515625,118.7578125,119.4453125,0.453125,119.4921875,965546.0,589158.0
2015-02-23,118.796875,119.0546875,118.703125,,0.3359375,119.0390625,717715.0,221578.0
2015-02-20,118.828125,119.2109375,118.65625,,0.15625,118.703125,137273.0,156445.0
2015-02-19,119.140625,119.28125,118.796875,,0.2578125,118.859375,156215.0,62827.0
2015-02-18,118.6328125,119.234375,118.453125,,0.53125,119.1171875,54974.0,35885.0
2015-02-17,119.046875,119.2109375,118.4921875,,0.515625,118.5859375,38050.0,19702.0
2015-02-13,119.1875,119.21875,119.03125,,0.0859375,119.1015625,10046.0,15072.0
2015-02-12,119.046875,119.2734375,118.8046875,,0.1328125,119.1875,7654.0,13027.0
2015-02-11,119.125,119.1875,118.8671875,,,119.0546875,8639.0,9076.0
2015-02-10,119.03125,119.1640625,118.8984375,,0.140625,119.0546875,3811.0,7316.0
2015-02-09,119.4453125,119.5078125,119.0546875,,0.09375,119.1953125,2773.0,6098.0
2015-02-06,120.1953125,120.28125,119.1796875,,0.90625,119.2890625,2293.0,5761.0
2015-02-05,120.34375,120.578125,120.0625,,0.03125,120.1953125,655.0,5312.0
2015-02-04,120.1015625,120.5078125,119.9921875,,0.0546875,120.2265625,2291.0,3744.0
2015-02-03,120.609375,120.8359375,120.203125,,0.4765625,120.28125,521.0,3447.0
2015-02-02,120.8359375,120.8828125,120.59375,,0.0078125,120.7578125,1631.0,2660.0
2015-01-30,120.75,120.859375,120.5859375,,0.4765625,120.75,377.0,2534.0
2015-01-29,120.2890625,120.4609375,120.109375,,0.1484375,120.2734375,607.0,2347.0
2015-01-28,120.484375,120.5234375,119.890625,,0.4765625,120.421875,135.0,2252.0
2015-01-27,120.15625,120.2734375,119.9375,,0.1015625,119.9453125,578.0,1903.0
2015-01-26,119.90625,120.171875,119.8125,,0.15625,119.84375,1155.0,1661.0
2015-01-23,119.9921875,120.1484375,119.890625,,0.2890625,120.0,186.0,1521.0
2015-01-22,119.78125,120.1015625,119.578125,,0.21875,119.7109375,92.0,1502.0
2015-01-21,120.140625,120.265625,119.859375,,0.2109375,119.9296875,819.0,1546.0
2015-01-20,120.328125,120.4140625,120.0625,,0.046875,120.140625,610.0,980.0
2015-01-16,120.421875,120.828125,120.1328125,,0.3359375,120.1875,534.0,472.0
2015-01-15,120.234375,120.84375,119.8046875,,0.40625,120.5234375,264.0,291.0
2015-01-14,120.1796875,120.390625,120.0390625,,0.3359375,120.1171875,20.0,288.0
2015-01-13,119.796875,119.8359375,119.5859375,,0.171875,119.78125,1.0,287.0
2015-01-12,,119.6484375,,,0.2890625,119.609375,2.0,287.0
2015-01-09,119.1875,119.515625,119.15625,,0.2890625,119.3203125,64.0,290.0
2015-01-08,119.0625,119.0625,118.96875,,0.109375,119.03125,1.0,290.0
2015-01-07,,119.1484375,118.9453125,,0.09375,119.140625,0.0,290.0
2015-01-06,119.3671875,119.3984375,119.0078125,,0.4375,119.046875,166.0,285.0
2015-01-05,118.6015625,118.625,118.5703125,,0.2421875,118.609375,54.0,250.0
2015-01-02,,,,,0.1640625,118.3671875,0.0,250.0
2014-12-31,,,,,0.15625,118.203125,0.0,250.0
2014-12-30,,,,,0.125,118.046875,0.0,250.0
2014-12-29,,,,,0.225,117.921875,0.0,250.0
2014-12-26,,,,,0.021875,117.69375,0.0,250.0
2014-12-24,,,,,0.021875,117.671875,0.0,250.0
2014-12-23,,,,,0.35,117.69375,250.0,0.0
2014-12-22,,,,,0.0375,118.046875,0.0,0.0
2014-12-19,,,,,0.021875,118.084375,0.0,0.0
2014-12-18,,,,,0.19375,118.0625,0.0,0.0
2014-12-17,,,,,0.46875,118.25625,0.0,0.0
2014-12-16,,,,,0.28125,118.725,0.0,0.0
2014-12-15,,,,,0.25,118.44375,0.0,0.0
2014-12-12,,,,,0.396875,118.69375,0.0,0.0
2014-12-11,,,,,0.1875,118.296875,0.0,0.0
2014-12-10,,,,,0.303125,118.484375,0.0,0.0
2014-12-09,,,,,0.209375,118.178125,0.0,0.0
2014-12-08,,,,,0.09375,117.96875,0.0,0.0
2014-12-05,,,,,0.5375,117.875,0.0,0.0
2014-12-04,,,,,0.1,118.4125,0.0,0.0
2014-12-03,,,,,0.084375,118.3125,0.0,0.0
2014-12-02,,,,,0.334375,118.396875,0.0,0.0
2014-12-01,,,,,0.053125,118.734375,0.0,0.0
2014-11-28,,,,,0.203125,118.7875,0.0,0.0
2014-11-26,,,,,0.140625,118.584375,0.0,0.0
2014-11-25,,,,,0.178125,118.44375,0.0,0.0
2014-11-24,,,,,0.06875,118.265625,0.0,0.0
2014-11-21,,,,,0.09375,118.19375,0.0,0.0
2014-11-20,,,,,0.115625,118.1,0.0,0.0
2014-11-19,,,,,0.125,117.984375,0.0,0.0
2014-11-18,,,,,0.109375,118.109375,0.0,0.0
2014-11-17,,,,,0.115625,118.0,0.0,0.0
2014-11-14,,,,,0.359375,118.115625,0.0,0.0
2014-11-13,,,,,0.1,118.475,0.0,0.0
2014-11-12,,,,,0.115625,118.375,0.0,0.0
2014-11-11,,,,,0.084375,118.25625,0.0,0.0
2014-11-10,,,,,0.25,118.34375,0.0,0.0
2014-11-07,,,,,0.38125,118.59375,0.0,0.0
2014-11-06,,,,,0.13125,118.209375,0.0,0.0
2014-11-05,,,118.34375,,0.21875,118.34375,0.0,0.0
2014-11-04,,,,,0.00625,118.5625,0.0,0.0
2014-11-03,,,,,0.109375,118.553125,0.0,0.0
2014-10-31,,,,,0.171875,118.6625,0.0,0.0
2014-10-30,,,,,0.15625,118.834375,0.0,0.0
2014-10-29,,,,,0.50625,118.678125,0.0,0.0
2014-10-28,,,,,0.084375,119.1875,0.0,0.0
2014-10-27,,,,,0.084375,119.271875,0.0,0.0
2014-10-24,,,,,0.021875,119.1875,0.0,0.0
2014-10-23,,,,,0.25,119.1625,0.0,0.0
2014-10-22,,,,,0.1625,119.4125,0.0,0.0
2014-10-21,,,,,0.046875,119.578125,0.0,0.0
2014-10-20,,,,,0.15625,119.625,0.0,0.0
2014-10-17,,,,,0.209375,119.46875,0.0,0.0
2014-10-16,,,,,0.303125,119.678125,0.0,0.0
2014-10-15,,,,,0.75625,119.984375,0.0,0.0
2014-10-14,,,,,0.115625,119.225,0.0,0.0
2014-10-13,,,,,0.453125,119.109375,0.0,0.0
2014-10-10,,,,,0.078125,118.65625,0.0,0.0
2014-10-09,,,,,0.03125,118.578125,0.0,0.0
2014-10-08,,,,,0.365625,118.546875,0.0,0.0
2014-10-07,,,,,0.296875,118.178125,0.0,0.0
2014-10-06,,,,,0.25625,117.88125,0.0,0.0
2014-10-03,,,,,0.1875,117.625,0.0,0.0
2014-10-02,,,,,0.078125,117.8125,0.0,0.0
2014-10-01,,,,,0.490625,117.890625,0.0,0.0
2014-09-30,,,,,0.053125,117.396875,0.0,0.0
2014-09-29,,,,,0.140625,117.453125,0.0,0.0
2014-09-26,,,,,0.209375,117.3125,0.0,0.0
2014-09-25,,,,,0.28125,117.521875,0.0,0.0
2014-09-24,,,,,0.171875,117.240625,0.0,0.0
2014-09-23,,,,,0.125,117.4125,0.0,0.0
2014-09-22,,,,,0.203125,117.2875,0.0,0.0
2014-09-19,,,,,0.084375,117.084375,0.0,0.0
2014-09-18,,,,,0.25625,117.0,0.0,0.0
2014-09-17,,,,,0.1625,117.25625,0.0,0.0
2014-09-16,,,,,0.115625,117.421875,0.0,0.0
2014-09-15,,,,,0.1,117.303125,0.0,0.0
2014-09-12,,,,,0.15625,117.203125,0.0,0.0
2014-09-11,,,,,0.00625,117.359375,0.0,0.0
2014-09-10,,,,,0.084375,117.35,0.0,0.0
2014-09-09,,,,,0.21875,117.4375,0.0,0.0
2014-09-08,,,,,0.146875,117.65625,0.0,0.0
2014-09-05,,,,,0.1625,117.803125,0.0,0.0
2014-09-04,,,,,0.34375,117.640625,0.0,0.0
2014-09-03,,,,,0.00625,117.984375,0.0,0.0
2014-09-02,,,,,0.303125,117.990625,0.0,0.0
2014-08-29,,,,,0.03125,118.296875,0.0,0.0
2014-08-28,,,,,0.115625,118.265625,0.0,0.0
2014-08-27,,,,,0.115625,118.146875,0.0,0.0
2014-08-26,,,,,0.046875,118.03125,0.0,0.0
2014-08-25,,,,,0.0375,117.984375,0.0,0.0
2014-08-22,,,,,0.171875,118.021875,0.0,0.0
2014-08-21,,,,,0.03125,118.19375,0.0,0.0
2014-08-20,,,,,0.271875,118.1625,0.0,0.0
2014-08-19,,,,,0.0625,118.4375,0.0,0.0
2014-08-18,,,,,0.109375,118.5,0.0,0.0
2014-08-15,,,,,0.146875,118.609375,0.0,0.0
2014-08-14,,,,,0.015625,118.459375,0.0,0.0
2014-08-13,,,,,0.171875,118.44375,0.0,0.0
2014-08-12,,,,,0.109375,118.271875,0.0,0.0
2014-08-11,,,,,0.1625,118.38125,0.0,0.0
2014-08-08,,,,,0.046875,118.546875,0.0,0.0
2014-08-07,,,,,0.25,118.59375,0.0,0.0
2014-08-06,,,,,0.078125,118.34375,0.0,0.0
2014-08-05,,,,,0.03125,118.265625,0.0,0.0
2014-08-04,,,,,0.078125,118.296875,0.0,0.0
2014-08-01,,,,,0.475,118.375,0.0,0.0
2014-07-31,,,,,0.03125,117.896875,0.0,0.0
2014-07-30,,,,,0.359375,117.865625,0.0,0.0
2014-07-29,,,,,0.115625,118.225,0.0,0.0
2014-07-28,,,,,0.13125,118.109375,0.0,0.0
2014-07-25,,,,,0.125,118.240625,0.0,0.0
2014-07-24,,,,,0.25625,118.115625,0.0,0.0
2014-07-23,,,,,0.0625,118.375,0.0,0.0
2014-07-22,,,,,0.15625,118.3125,0.0,0.0
2014-07-21,,,,,0.084375,118.15625,0.0,0.0
2014-07-18,,,,,0.084375,118.240625,0.0,0.0
2014-07-17,,,,,0.265625,118.328125,0.0,0.0
2014-07-16,,,,,0.0625,118.0625,0.0,0.0
2014-07-15,,,,,0.115625,118.125,0.0,0.0
2014-07-14,,,,,0.171875,118.240625,0.0,0.0
2014-07-11,,,,,0.046875,118.4125,0.0,0.0
2014-07-10,,,,,0.146875,118.365625,0.0,0.0
2014-07-09,,,,,0.109375,118.21875,0.0,0.0
2014-07-08,,,,,0.21875,118.109375,0.0,0.0
2014-07-07,,,,,0.021875,117.890625,0.0,0.0
2014-07-03,,,,,0.1875,117.9125,0.0,0.0
2014-07-02,,,,,0.271875,118.1,0.0,0.0
2014-07-01,,,,,0.15625,118.375,0.0,0.0
2014-06-30,,,,,0.06875,118.53125,0.0,0.0
2014-06-27,,,,,0.0375,118.459375,0.0,0.0
2014-06-26,,,,,0.19375,118.421875,0.0,0.0
2014-06-25,,,,,0.1625,118.225,0.0,0.0
2014-06-24,,,,,0.13125,118.0625,0.0,0.0
2014-06-23,,,,,0.0375,117.928125,0.0,0.0
2014-06-20,,,,,0.053125,117.96875,0.0,0.0
2014-06-19,,,,,0.15625,118.021875,0.0,0.0
2014-06-18,,,,,0.171875,117.865625,0.0,0.0
2014-06-17,,,,,0.265625,117.69375,0.0,0.0
2014-06-16,,,,,0.0375,117.959375,0.0,0.0
2014-06-13,,,,,0.1875,118.0,0.0,0.0
2014-06-12,,,,,0.203125,118.1875,0.0,0.0
2014-06-11,,,,,0.06875,117.984375,0.0,0.0
2014-06-10,,,,,0.115625,117.9125,0.0,0.0
2014-06-09,,,,,0.1875,118.03125,0.0,0.0
2014-06-06,,,,,0.140625,118.21875,0.0,0.0
2014-06-05,,,,,0.0375,118.359375,0.0,0.0
2014-06-04,,,,,0.06875,118.31875,0.0,0.0
2014-06-03,,,,,0.1875,118.390625,0.0,0.0
2014-06-02,,,,,1.178125,118.578125,0.0,0.0
2014-05-30,,,,,0.053125,119.75625,0.0,0.0
2014-05-29,,,,,0.09375,119.8125,0.0,0.0
2014-05-28,,,,,0.3125,119.90625,0.0,0.0
2014-05-27,,,,,,119.59375,0.0,0.0
2014-05-23,,,,,0.13125,119.59375,0.0,0.0
2014-05-22,,,,,0.115625,119.459375,0.0,0.0
2014-05-21,,,,,0.1,119.578125,0.0,0.0
2014-05-20,,,,,0.178125,119.678125,0.0,0.0
2014-05-19,,,,,0.053125,119.5,0.0,0.0
2014-05-16,,,,,0.046875,119.44375,0.0,0.0
2014-05-15,,,,,0.140625,119.490625,0.0,0.0
2014-05-14,,,,,0.303125,119.35,0.0,0.0
2014-05-13,,,,,0.203125,119.046875,0.0,0.0
2014-05-12,,,,,0.146875,118.84375,0.0,0.0
2014-05-09,,,,,0.021875,118.990625,0.0,0.0
2014-05-08,,,,,0.1625,119.015625,0.0,0.0
2014-05-07,,,,,0.19375,118.85,0.0,0.0
2014-05-06,,,,,,118.65625,0.0,0.0
2014-05-05,,,,,,118.65625,0.0,0.0
2014-05-02,,,,,0.115625,118.65625,0.0,0.0
2014-05-01,,,,,0.146875,118.771875,0.0,0.0
2014-04-30,,,,,0.31875,118.625,0.0,0.0
2014-04-29,,,,,0.078125,118.303125,0.0,0.0
2014-04-28,,,,,0.0375,118.38125,0.0,0.0
2014-04-25,,,,,0.0625,118.34375,0.0,0.0
2014-04-24,,,,,0.00625,118.28125,0.0,0.0
2014-04-23,,,,,0.1875,118.2875,0.0,0.0
2014-04-22,,,,,0.115625,118.1,0.0,0.0
2014-04-21,,,,,0.0625,118.21875,0.0,0.0
2014-04-17,,,,,0.375,118.15625,0.0,0.0
2014-04-16,,,,,0.178125,118.53125,0.0,0.0
2014-04-15,,,,,0.09375,118.709375,0.0,0.0
2014-04-14,,,,,0.178125,118.803125,0.0,0.0
2014-04-11,,,,,0.046875,118.984375,0.0,0.0
2014-04-10,,,,,0.303125,118.9375,0.0,0.0
2014-04-09,,,,,0.209375,118.63125,0.0,0.0
2014-04-08,,,,,0.053125,118.421875,0.0,0.0
2014-04-07,,,,,0.146875,118.365625,0.0,0.0
2014-04-04,,,,,0.40625,118.21875,0.0,0.0
2014-04-03,,,,,0.0375,117.8125,0.0,0.0
2014-04-02,,,,,0.271875,117.771875,0.0,0.0
2014-04-01,,,,,0.115625,118.046875,0.0,0.0
2014-03-31,,,,,,118.1625,0.0,0.0
