Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2011-12-21,23.6,24.28,23.5,23.7,21.36,-2.49,252.0,0.0,25461.0
2011-12-20,24.75,24.9,23.5,23.85,23.85,-1.75,19735.0,0.0,30264.0
2011-12-19,25.55,26.2,25.2,25.6,25.6,-0.5,17460.0,29.0,37661.0
2011-12-16,25.57,26.41,25.1,26.1,26.1,-0.25,13971.0,93.0,42241.0
2011-12-15,26.7,26.7,25.6,26.35,26.35,-0.75,8011.0,0.0,45656.0
2011-12-14,27.25,28.3,26.8,27.1,27.1,0.0,15181.0,0.0,46996.0
2011-12-13,27.0,27.9,25.99,27.05,27.1,-0.5,27124.0,117.0,46152.0
2011-12-12,27.9,29.0,27.35,27.6,27.6,0.4,11624.0,14.0,60417.0
2011-12-09,29.3,29.65,27.15,27.2,27.2,-2.95,10424.0,0.0,61174.0
2011-12-08,28.65,30.5,27.9,30.15,30.15,1.55,12493.0,0.0,63272.0
2011-12-07,28.1,29.6,27.85,28.6,28.6,0.5,15581.0,155.0,64355.0
2011-12-06,27.8,28.25,27.4,28.1,28.1,0.3,9514.0,375.0,63834.0
2011-12-05,26.8,28.3,26.45,27.75,27.8,0.0,10995.0,594.0,64151.0
2011-12-02,27.2,28.0,26.5,27.79,27.8,-0.1,14752.0,569.0,65782.0
2011-12-01,28.35,28.75,27.7,27.9,27.9,-0.45,11926.0,671.0,64896.0
2011-11-30,30.5,30.5,28.25,28.3,28.35,-3.0,18918.0,0.0,64927.0
2011-11-29,31.6,32.4,31.3,31.35,31.35,-0.65,11103.0,0.0,62380.0
2011-11-28,32.6,32.65,31.35,32.0,32.0,-2.5,13490.0,797.0,62695.0
2011-11-25,34.15,34.6,33.0,34.5,34.5,0.9,8027.0,425.0,64095.0
2011-11-23,32.9,33.7,32.65,33.6,33.6,1.3,15979.0,280.0,65396.0
2011-11-22,32.65,33.35,31.95,32.3,32.3,-0.65,17773.0,0.0,64337.0
2011-11-21,34.25,34.3,32.6,32.95,32.95,0.6,20590.0,265.0,64612.0
2011-11-18,32.75,33.6,32.3,32.35,32.35,-1.4,21507.0,0.0,64600.0
2011-11-17,32.45,34.25,31.9,33.75,33.75,1.1,26356.0,0.0,65164.0
2011-11-16,31.35,32.7,30.38,32.65,32.65,1.95,20904.0,0.0,65282.0
2011-11-15,31.75,32.0,30.3,30.7,30.7,-0.05,30872.0,601.0,65111.0
2011-11-14,30.7,31.42,30.45,30.75,30.75,0.55,16973.0,0.0,50804.0
2011-11-11,30.7,30.7,29.75,30.2,30.2,-1.3,9662.0,431.0,46712.0
2011-11-10,31.75,33.15,31.2,31.5,31.5,-1.95,21836.0,179.0,46069.0
2011-11-09,30.45,33.55,30.1,33.45,33.45,5.1,23605.0,0.0,40944.0
2011-11-08,29.3,30.1,28.3,28.35,28.35,-1.4,19997.0,0.0,40609.0
2011-11-07,29.95,30.75,29.6,29.7,29.75,-0.1,7814.0,662.0,36241.0
2011-11-04,29.65,30.65,29.0,29.85,29.85,0.6,7723.0,0.0,36374.0
2011-11-03,30.4,31.35,29.15,29.25,29.25,-1.15,11928.0,1943.0,36271.0
2011-11-02,30.7,31.35,30.05,30.35,30.4,-0.85,8475.0,52.0,37419.0
2011-11-01,29.25,31.8,29.25,31.2,31.25,3.05,25870.0,43.0,39462.0
2011-10-31,25.55,28.35,25.55,28.15,28.2,2.65,10987.0,116.0,36068.0
2011-10-28,26.25,26.4,25.4,25.5,25.55,-0.25,7532.0,560.0,35742.0
2011-10-27,27.4,27.6,25.6,25.75,25.8,-3.4,16372.0,0.0,36440.0
2011-10-26,29.63,30.85,28.95,29.2,29.2,-1.05,8236.0,90.0,33984.0
2011-10-25,28.7,30.35,28.65,30.25,30.25,1.4,7563.0,67.0,33805.0
2011-10-24,29.95,30.05,28.69,28.8,28.85,-1.15,7666.0,0.0,33257.0
2011-10-21,30.66,30.95,29.9,30.05,30.0,-1.55,5877.0,0.0,32716.0
2011-10-20,31.55,32.6,31.0,31.55,31.55,0.0,9356.0,29.0,32643.0
2011-10-19,30.05,31.98,29.5,31.5,31.55,1.6,9033.0,0.0,34307.0
2011-10-18,31.4,31.65,29.25,29.9,29.95,-1.05,6498.0,0.0,34559.0
2011-10-17,28.95,31.1,28.75,30.95,31.0,2.1,9285.0,0.0,35519.0
2011-10-14,30.15,30.15,28.8,28.85,28.9,-1.4,6837.0,0.0,35574.0
2011-10-13,30.6,31.28,30.25,30.3,30.3,-0.25,4269.0,0.0,35482.0
2011-10-12,31.95,31.95,30.16,30.5,30.55,-1.5,7125.0,0.0,35708.0
2011-10-11,32.37,32.7,32.0,32.0,32.05,-0.05,4904.0,0.0,36064.0
2011-10-10,33.14,33.2,32.05,32.05,32.1,-1.75,4266.0,0.0,36892.0
2011-10-07,33.9,34.72,33.05,33.8,33.85,0.1,4942.0,0.0,37432.0
2011-10-06,34.1,34.65,33.6,33.7,33.75,-0.35,4774.0,0.0,37184.0
2011-10-05,34.88,35.26,33.9,34.15,34.1,-1.1,4860.0,0.0,37360.0
2011-10-04,36.9,37.85,34.65,35.15,35.2,-1.5,8639.0,0.0,37474.0
2011-10-03,34.9,36.8,34.65,36.65,36.7,1.9,6452.0,0.0,38868.0
2011-09-30,33.77,34.85,33.5,34.75,34.8,1.85,4946.0,0.0,38524.0
2011-09-29,33.2,34.2,32.61,32.9,32.95,-0.55,4753.0,0.0,38286.0
2011-09-28,31.75,33.6,31.6,33.45,33.5,1.5,4042.0,0.0,38834.0
2011-09-27,31.35,32.36,31.35,32.05,32.0,-0.35,4471.0,93.0,38990.0
2011-09-26,32.4,33.6,32.25,32.35,32.35,-0.9,4621.0,0.0,38463.0
2011-09-23,34.38,34.38,32.9,33.23,33.25,0.1,5781.0,100.0,39006.0
2011-09-22,33.04,33.95,32.31,33.1,33.15,1.6,7641.0,0.0,39305.0
2011-09-21,30.35,31.55,30.1,31.55,31.55,1.35,5820.0,0.0,39799.0
2011-09-20,30.09,30.6,29.65,30.15,30.2,-0.2,3528.0,0.0,39136.0
2011-09-19,29.95,31.22,29.95,30.4,30.4,0.7,5119.0,0.0,38944.0
2011-09-16,30.2,30.55,29.65,29.7,29.7,-0.2,6308.0,0.0,38121.0
2011-09-15,30.7,30.75,29.89,29.91,29.9,-0.8,3322.0,0.0,35194.0
2011-09-14,30.87,31.7,30.37,30.7,30.7,-0.55,5284.0,0.0,35708.0
2011-09-13,31.38,31.6,30.95,31.2,31.25,0.1,5760.0,0.0,35584.0
2011-09-12,31.88,32.3,30.84,31.15,31.15,0.35,5456.0,0.0,34830.0
2011-09-09,29.38,31.1,29.38,30.75,30.8,1.4,4971.0,0.0,34678.0
2011-09-08,29.35,29.6,28.88,29.4,29.4,0.3,5734.0,0.0,35101.0
2011-09-07,29.21,29.6,29.0,29.1,29.1,-0.75,4242.0,0.0,34466.0
2011-09-06,29.25,30.75,29.25,29.85,29.85,0.6,6496.0,291.0,33743.0
2011-09-02,28.91,29.69,28.88,29.2,29.25,0.6,4154.0,0.0,34473.0
