Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2014-01-22,0.0,0.0,0.0,0.0,12.36,-0.89,0.0,0.0,40642.0
2014-01-21,13.4,13.45,12.83,13.23,13.25,-0.2,65202.0,32.0,44850.0
2014-01-17,13.4,13.5,13.1,13.42,13.45,0.0,53326.0,0.0,56945.0
2014-01-16,13.1,13.5,13.1,13.43,13.45,0.3,51990.0,0.0,68842.0
2014-01-15,13.05,13.32,12.95,13.13,13.15,0.05,39149.0,212.0,83174.0
2014-01-14,13.75,13.83,12.99,13.08,13.1,-0.7,70248.0,138.0,90825.0
2014-01-13,13.2,14.1,12.85,13.77,13.8,0.55,89452.0,397.0,97649.0
2014-01-10,13.65,13.65,13.15,13.23,13.25,-0.4,55309.0,0.0,100734.0
2014-01-09,13.7,13.8,13.5,13.63,13.65,-0.05,48026.0,0.0,104073.0
2014-01-08,13.61,13.8,13.55,13.69,13.7,0.05,50342.0,0.0,109515.0
2014-01-07,13.89,13.9,13.5,13.64,13.65,-0.25,41856.0,453.0,116065.0
2014-01-06,14.0,14.13,13.7,13.87,13.9,-0.15,54015.0,0.0,124854.0
2014-01-03,14.2,14.35,13.9,14.03,14.05,-0.15,48396.0,0.0,128386.0
2014-01-02,13.8,14.5,13.8,14.17,14.2,0.25,70375.0,0.0,131845.0
2013-12-31,13.85,14.18,13.65,13.91,13.95,0.05,47660.0,555.0,135192.0
2013-12-30,13.7,14.0,13.6,13.87,13.9,0.2,38054.0,0.0,138757.0
2013-12-27,13.35,13.77,13.35,13.68,13.7,0.3,55397.0,472.0,143070.0
2013-12-26,13.45,13.6,13.3,13.39,13.4,0.0,48466.0,501.0,152037.0
2013-12-24,13.9,13.93,13.35,13.39,13.4,-0.5,44799.0,1688.0,152543.0
2013-12-23,14.35,14.45,13.85,13.89,13.9,-0.55,46330.0,486.0,148996.0
2013-12-20,14.45,14.55,14.19,14.44,14.45,0.0,59581.0,0.0,147637.0
2013-12-19,14.45,14.65,14.2,14.44,14.45,-0.05,83716.0,1404.0,155300.0
2013-12-18,15.55,15.6,14.25,14.49,14.5,-1.05,147184.0,291.0,157021.0
