Trade Date,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Prev. Day Open Interest
2012-04-18,0.0,0.0,0.0,0.0,19.06,0.86,0.0,0.0,38631.0
2012-04-17,19.35,19.4,18.05,18.18,18.2,-1.65,29999.0,0.0,41299.0
2012-04-16,19.95,20.45,18.85,19.85,19.85,-0.1,40843.0,102.0,52154.0
2012-04-13,18.55,20.06,18.46,19.94,19.95,1.75,33122.0,210.0,59100.0
2012-04-12,20.2,20.82,18.15,18.2,18.2,-2.5,34089.0,234.0,65522.0
2012-04-11,20.38,21.0,19.9,20.69,20.7,-0.45,26014.0,657.0,71351.0
2012-04-10,19.55,21.65,19.3,21.15,21.15,1.55,41652.0,948.0,78456.0
2012-04-09,19.2,19.65,18.77,19.59,19.6,1.15,24947.0,498.0,83150.0
2012-04-05,18.35,18.6,17.75,18.45,18.45,0.5,26169.0,642.0,88632.0
2012-04-04,18.0,18.9,17.65,17.94,17.95,0.7,37346.0,881.0,94053.0
2012-04-03,17.1,18.0,16.8,17.24,17.25,0.25,29177.0,0.0,99964.0
2012-04-02,16.85,17.25,16.35,17.0,17.0,0.2,26201.0,333.0,106636.0
2012-03-30,16.8,17.45,16.5,16.82,16.8,-0.3,31597.0,46.0,111677.0
2012-03-29,17.85,18.8,17.05,17.09,17.1,-0.55,39455.0,4187.0,115762.0
2012-03-28,17.3,19.2,17.1,17.65,17.65,0.05,51076.0,2655.0,123153.0
2012-03-27,15.75,17.61,15.75,17.6,17.6,2.0,51948.0,942.0,130833.0
2012-03-26,16.9,16.9,15.55,15.63,15.6,-1.4,56697.0,3338.0,138069.0
2012-03-23,18.55,18.8,16.95,17.01,17.0,-1.35,63648.0,2565.0,152095.0
2012-03-22,18.75,19.49,18.3,18.35,18.35,0.25,49337.0,1841.0,168095.0
2012-03-21,19.2,19.25,18.05,18.1,18.1,-1.0,59940.0,1820.0,175558.0
2012-03-20,20.25,20.85,19.05,19.1,19.1,-0.9,53805.0,6106.0,186384.0
2012-03-19,21.7,21.75,19.95,19.98,20.0,-1.6,56070.0,8386.0,172152.0
2012-03-16,21.65,21.76,21.15,21.6,21.6,-0.15,34091.0,6336.0,155924.0
2012-03-15,21.7,22.2,21.45,21.75,21.75,-0.35,37190.0,3260.0,144383.0
2012-03-14,21.1,22.3,20.75,22.08,22.1,1.1,48628.0,8348.0,133233.0
2012-03-13,21.55,21.6,20.9,20.99,21.0,-0.75,39400.0,7524.0,115855.0
2012-03-12,22.7,22.86,21.65,21.74,21.75,-1.0,37270.0,4241.0,105476.0
2012-03-09,23.2,23.45,22.45,22.74,22.75,-0.5,27647.0,4893.0,91727.0
2012-03-08,23.45,23.7,23.1,23.25,23.25,-0.7,20710.0,2588.0,89753.0
2012-03-07,24.85,24.98,23.85,23.92,23.95,-1.35,17635.0,0.0,84287.0
2012-03-06,24.19,25.35,24.05,25.26,25.3,1.65,27066.0,2770.0,82606.0
2012-03-05,24.05,24.05,23.52,23.64,23.65,-0.05,16749.0,1686.0,78270.0
2012-03-02,23.6,23.82,23.3,23.69,23.7,0.4,18334.0,1407.0,73156.0
2012-03-01,23.8,23.83,23.25,23.3,23.3,-0.7,16232.0,1485.0,67633.0
2012-02-29,23.85,24.25,23.35,23.99,24.0,-0.05,33820.0,2330.0,62893.0
2012-02-28,24.3,24.7,23.95,24.05,24.05,-0.5,12963.0,642.0,51492.0
