Date,Open,High,Low,Last,Change,Settle,Volume,Open Interest
2013-11-12,120.42969,120.42969,120.1875,,,120.25,12256.0,30284.0
2013-11-11,0.0,120.53125,120.39062,,,120.39062,601.0,30283.0
2013-11-08,120.89062,121.10156,120.34375,,,120.44531,19352.0,26803.0
2013-11-07,120.84375,121.125,120.78906,,,120.94531,3732.0,24524.0
2013-11-06,120.70312,120.92969,120.70312,,,120.82031,6968.0,18488.0
2013-11-05,120.625,120.71094,120.46094,,,120.57031,4611.0,16307.0
2013-11-04,120.69531,120.74219,120.5625,,,120.70312,5485.0,11911.0
2013-11-01,120.71094,120.71094,120.55469,,,120.59375,7099.0,7063.0
2013-10-31,120.82812,121.00781,120.6875,,,120.85938,1149.0,6336.0
2013-10-30,121.05469,121.13281,120.75781,,,120.85938,1837.0,5652.0
2013-10-29,120.8125,120.95312,120.8125,,,120.95312,2524.0,3876.0
2013-10-28,120.83594,120.89062,120.76562,,,120.875,1145.0,3117.0
2013-10-25,0.0,120.88281,0.0,,,120.86719,247.0,2957.0
2013-10-24,120.8125,120.89062,120.71875,,,120.71875,321.0,2723.0
2013-10-23,120.91406,120.94531,120.77344,,,120.85156,453.0,2589.0
2013-10-22,120.55469,120.80469,120.42969,,,120.8125,904.0,2180.0
2013-10-21,120.53125,120.54688,120.39844,,,120.4375,525.0,1761.0
2013-10-18,120.65625,120.67188,120.51562,,,120.53125,18.0,1750.0
2013-10-17,120.27344,120.61719,120.22656,,,120.60938,144.0,1615.0
2013-10-16,0.0,120.26562,119.85938,,,120.25781,104.0,1655.0
2013-10-15,120.0,120.11719,119.96094,,,120.0625,77.0,1605.0
2013-10-14,0.0,0.0,119.96875,,,119.99219,3.0,1604.0
2013-10-11,0.0,120.21094,0.0,,,120.14844,1608.0,2.0
2013-10-10,0.0,0.0,119.875,,,120.00781,0.0,2.0
2013-10-09,120.0,120.07812,119.97656,,,120.0625,2.0,1.0
2013-10-08,0.0,120.13281,120.01562,,,119.99219,0.0,1.0
2013-10-07,0.0,120.21875,0.0,,,120.08594,0.0,1.0
2013-10-04,0.0,0.0,120.09375,,,120.08594,0.0,1.0
2013-10-03,120.1875,120.22656,120.14062,,,120.29688,1.0,0.0
2013-10-02,0.0,120.17969,0.0,,,120.1875,0.0,0.0
2013-10-01,0.0,0.0,120.05469,,,120.0,0.0,0.0
2013-09-30,0.0,120.1875,0.0,,,120.17188,0.0,0.0
